player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
カリスト,A,4,地を喰らうスピキ (1),90,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png,カロウシブスピット / スキュアー / スタンピード / トライペック / ブラッドセイバー,守りのミンネ / 戦いのエール,A-B,A-E,A-G,A-J,,,,,,,
カリスト,A,1,地を喰らうスピキ (2),90,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png,カロウシブスピット / スキュアー / スタンピード / ブラッドセイバー,守りのミンネ / 戦いのエール,A-L,,,,,,,,,,
カリスト,A,4,さらに畝の後ろを往くモノ,79,亜1,https://eldersign.jp/img/mi/p/f0/055_dark-young_1g4.png,インクリーズ / スキュアー / スタンピード / ディスペル / ベノムスクラッチ,守りのミンネ / 戦いのエール,A-B,A-D,A-E,A-J,,,,,,,
カリスト,A,6,星のスピキ擬態型,90,亜2,https://eldersign.jp/img/mi/p/f0/052_star-vampire_2g7.png,アンブッシュ / カラカス / フォトケミカルスモッグ / ミラーズ / 光のベール,HPブースト / クィックオーダー / ボディケア / 守りのミンネ / 戦いのエール,A-B,A-D,A-E,A-H,A-J,A-L,,,,,
カリスト,A,7,比良坂初音,90,亜2,https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_2g4.png,エルフショット / ミラーズ / ユロール / 光のベール / 光の楔,リジェネレイト / レジストバインド / 守りのミンネ / 心の棘 / 戦いのエール,A-B,A-D,A-E,A-G,A-H,A-J,A-L,,,,
カリスト,A,3,ゴブリンエンペラー,83,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g7.png,ストーン / ストーンレイン / ヒーリングウィンド / ルルハラント / 光の刻印,ハートオブウィンド / ハートオブオーシャン / ミラージュ / リジェネレイト,A-C,A-F,A-I,,,,,,,,
カリスト,A,4,ゴブリンロード,85,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g7.png,ストーン / ストーンレイン / ホワイトインペール / ルルハラント / 光の刻印,HPブースト / クィックオーダー / ハートオブウィンド / ミラージュ / レジストペトリ / 戦いのエール,A-C,A-F,A-I,A-K,,,,,,,
カリスト,A,2,勝利の女神NIKKE (1),88,亜1,https://eldersign.jp/img/mi/p/f0/042_peri_1g7.png,アウェイクニング / アウローラ / ステイシス / 光のベール / 光の楔,クィックオーダー / レジストバインド / 守りのミンネ / 悪目立ち,A-C,A-F,,,,,,,,,
カリスト,A,1,勝利の女神NIKKE (2),90,亜1,https://eldersign.jp/img/mi/p/f0/042_peri_1g7.png,アウェイクニング / アウローラ / ステイシス / 光のベール / 光の楔,クィックオーダー / 悪目立ち,A-I,,,,,,,,,,
カリスト,A,4,夢魔の主,83,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png,アウローラ / ヒヤデスウィンド / ブラッドムーン / 光のベール / 光の楔,クィックオーダー / ボディケア,A-C,A-F,A-I,A-K,,,,,,,
