player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
タカヤマン,F,1,ダークヤング／赤狐 (1),90,亜1,https://eldersign.jp/img/mi/p/f0/055_dark-young_1g7.png,アースクェイク / スキュアー / チャージ / ベノムスクラッチ,守りのミンネ / 戦いのエール,A-F,,,,,,,,,,
タカヤマン,F,2,ダークヤング／赤狐 (2),90,亜1,https://eldersign.jp/img/mi/p/f0/055_dark-young_1g7.png,アースクェイク / インクリーズ / スキュアー / トランプル / 光の楔,守りのミンネ / 戦いのエール,E-F,F-L,,,,,,,,,
タカヤマン,F,2,ティンダロスハウンド@,74,亜1,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_1g4.png,スキュアー / フェイズアウト / ルルハラント / 光のベール / 光の楔,リジェネレイト / 守りのミンネ,A-F,E-F,,,,,,,,,
タカヤマン,F,3,F.S.M.～②,90,亜2,https://eldersign.jp/img/mi/p/f0/053_fsm_2g7.png,テンペスト / フォトケミカルスモッグ / ミラーズ / ユロール / 光の楔,HPブースト / クィックオーダー / ハートオブフレイム,A-F,E-F,F-L,,,,,,,,
タカヤマン,F,3,スタープラチナ☆,90,亜1,https://eldersign.jp/img/mi/p/f0/052_star-vampire_1g7.png,アンブッシュ / ミラーズ / ユロール / 光のベール / 光の楔,HPブースト / クィックオーダー / ハートオブフレイム / リジェネレイト,A-F,E-F,F-L,,,,,,,,
タカヤマン,F,1,バステト／泪,90,亜2,https://eldersign.jp/img/mi/p/f1/110_bastet_2g7.png,ヴェンデッタ / 光のベール,守りのミンネ / 戦いのエール,B-F,,,,,,,,,,
タカヤマン,F,4,バステト／瞳,90,亜2,https://eldersign.jp/img/mi/p/f1/110_bastet_2g7.png,ペイルムーン / ホワイトインペール / マウ・バスト / ヴァルキリージャベリン / ヴェンデッタ,クィックオーダー / ボディケア / 守りのミンネ / 戦いのエール,B-F,C-F,F-I,F-K,,,,,,,
タカヤマン,F,1,バステト／愛,90,亜1,https://eldersign.jp/img/mi/p/f1/110_bastet_1g4.png,カラカス / ナインライヴズ / フォトケミカルスモッグ / マウ・バスト / 日光浴,守りのミンネ / 戦いのエール,B-F,,,,,,,,,,
タカヤマン,F,6,ウルタールの猫／あお,70,原,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_0g7.png,フライト / リフレッシュフィールド / 光のベール / 光の楔 / 月光浴,クィックオーダー / メンタルケア / ローズイズレッド / 守りのミンネ / 心の棘,B-F,C-F,F-G,F-I,F-J,F-K,,,,,
タカヤマン,F,3,ブラスドラゴン／赤燐,90,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g7.png,スキュアー / スパイクテイル / ブラッドセイバー / ヴェンデッタ / 光のベール,守りのミンネ / 戦いのエール,C-F,F-I,F-K,,,,,,,,
タカヤマン,F,5,ハイドラ！,90,亜2,https://eldersign.jp/img/mi/p/f0/048_hydra_2g7.png,アースクェイク / グランドスラム / スキュアー / トランプル / ビーストキラー,レジストバインド / 守りのミンネ / 戦いのエール,C-F,F-G,F-I,F-J,F-K,,,,,,
タカヤマン,F,1,ゴブリンキング【A】,90,亜1,https://eldersign.jp/img/mi/p/f0/084_goblin-king_1g7.png,アゼランザ / スキュアー / ストーンレイン / フィースト / リフレッシュフィールド,守りのミンネ / 戦いのエール,D-F,,,,,,,,,,
タカヤマン,F,1,ゴブリンキング【B】,90,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g4.png,ストーン / ストーンレイン / ブラッドセイバー / ルルハラント / ルールオブドリームス,守りのミンネ / 戦いのエール,D-F,,,,,,,,,,
タカヤマン,F,2,ゴブリンキング【C】,90,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g7.png,アウローラ / ストーンレイン / ネクロラトリー / フェアリーエイド / 光の楔,クィックオーダー / ボディケア,D-F,F-H,,,,,,,,,
タカヤマン,F,2,サキュバスクイーン,90,亜2,https://eldersign.jp/img/mi/p/f0/043_succubus_2g7.png,アウローラ / サルガッソー / フェアリーエイド / フォトケミカルスモッグ / 光のベール,クィックオーダー / メンタルケア,D-F,F-H,,,,,,,,,
タカヤマン,F,1,ハイドラ！？,90,亜1,https://eldersign.jp/img/mi/p/f0/048_hydra_1g4.png,ダルバドーハ,守りのミンネ / 戦いのエール,F-G,,,,,,,,,,
タカヤマン,F,1,クン・アヌン／黒,70,亜1,https://eldersign.jp/img/mi/g/f0/026_cwn-annwn_1g7.png,炎のベール,ローズイズレッド / 守りのミンネ,F-G,,,,,,,,,,
タカヤマン,F,1,アルルーーナ,85,亜1,https://eldersign.jp/img/mi/p/f0/040_alrunes_1g7.png,ペトロガス,守りのミンネ / 戦いのエール,F-H,,,,,,,,,,
タカヤマン,F,1,ヴァルキュリア／紅,90,亜2,https://eldersign.jp/img/mi/p/f0/099_valkyyrja_2g7.png,グランドスラム / ヴェンデッタ,守りのミンネ / 戦いのエール,F-H,,,,,,,,,,
タカヤマン,F,1,ハイドラ？？,90,亜1,https://eldersign.jp/img/mi/p/f0/048_hydra_1g4.png,アースクェイク / ウォークライ / スキュアー / フォトケミカルスモッグ / ブラッドセイバー,守りのミンネ / 戦いのエール,F-J,,,,,,,,,,
タカヤマン,F,1,シルバードラゴン／吼,90,亜1,https://eldersign.jp/img/mi/p/f0/050_silver-dragon_1g7.png,ウォークライ / カラカス / ヴェンデッタ / 光のベール / 光の楔,クィックオーダー / メンタルケア,F-J,,,,,,,,,,
タカヤマン,F,1,ダークヤング／緑狸,90,亜2,https://eldersign.jp/img/mi/p/f0/055_dark-young_2g7.png,インクリーズ / スキュアー / トランプル / ブラッドセイバー / 光の楔,守りのミンネ / 戦いのエール,F-L,,,,,,,,,,
カリスト,J,4,さらに畝の後ろを往くモノ,90,亜1,https://eldersign.jp/img/mi/p/f0/055_dark-young_1g4.png,インクリーズ / スキュアー / スタンピード / ディスペル / トランプル,守りのミンネ / 戦いのエール,A-J,B-J,E-J,J-L,,,,,,,
