player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
ポリープ,G,7,ドール,70,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / ウォークライ / カロウシブスピット / スキュアー / チャージ,守りのミンネ / 戦いのエール,A-G,B-G,E-G,F-G,G-J,G-K,G-L,,,,
ポリープ,G,5,ティンダロスハウンド,56,亜2,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_2g1.png,ディスペル / フォトケミカルスモッグ / ブラッドセイバー / ベノムスクラッチ / ルルハラント,守りのミンネ / 戦いのエール,A-G,B-G,E-G,G-H,G-K,,,,,,
ポリープ,G,7,ハンティングホラー本体,45,原,https://eldersign.jp/img/mi/g/f1/100_hunting-horror_0g4.png,ウラザイス / ミラーズ / ユロール / 闇のベール / 闇の刻印,心の棘 / 魔力ブースト,A-G,B-G,E-G,F-G,G-J,G-K,G-L,,,,
ポリープ,G,4,F.S.M.,60,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,アゼランザ / ヒーリング / フサリア / 光のベール / 光の楔,HPブースト / クィックオーダー / ディレイオーダー / 守りのミンネ,A-G,F-G,G-J,G-K,,,,,,,
ポリープ,G,1,ビヤーキー,55,亜2,https://eldersign.jp/img/mi/g/f0/036_byakhee_2g4.png,スカラド / ヒヤデスウィンド / フサリア,心の壁 / 心の棘,B-G,,,,,,,,,,
ポリープ,G,1,ハイドラ,70,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g7.png,アースクェイク / スキュアー / スタンピード / チャージ / ベノムスティング,守りのミンネ / 戦いのエール,C-G,,,,,,,,,,
ポリープ,G,1,ゴブリンキング本体２,52,原,https://eldersign.jp/img/mi/g/f0/084_goblin-king_0g7.png,ストーンレイン / チャージ / パンデミック / ビーストキラー / ベノムスクラッチ,守りのミンネ / 戦いのエール,C-G,,,,,,,,,,
ポリープ,G,3,ルサルカa,70,亜2,https://eldersign.jp/img/mi/p/f0/041_rusalka_2g4.png,ヒヤデスウィンド / ヒーリングウィンド / フサリア / 光のベール / 幻日,フレイムアシスト / 魔力ブースト,C-G,D-G,G-I,,,,,,,,
ポリープ,G,3,エアリエル,70,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ステイシス / テンペスト / ヒーリング / フェアリーエイド / フサリア,ハートオブウィンド / 命中ブースト / 戦いのエール,C-G,D-G,G-I,,,,,,,,
ポリープ,G,2,ペリ,61,亜2,https://eldersign.jp/img/mi/p/f0/042_peri_2g4.png,アイスランス / サルガッソー / ペイルムーン / 早瀬,クィックオーダー / コールドアシスト / 命中ブースト / 敏捷ブースト,D-G,G-I,,,,,,,,,
