player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
センカ,L,5,リャオタン,57,亜2,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_2g4.png,スキュアー / スタンピード / チャージ / フェイズアウト / ルルハラント,クィックオーダー / レジストポイズン / 守りのミンネ / 悪目立ち / 戦いのエール / 防御ブースト,A-L,D-L,E-L,J-L,K-L,,,,,,
センカ,L,3,ガンダルフ,44,亜1,https://eldersign.jp/img/mi/p/f0/079_ithaqua_1g4.png,ダルバドーハ / トランキリティ / フレイムタン / ポイズンクラウド / ラーヴァフロウ,カウンター / ハートオブフレイム,A-L,D-L,E-L,,,,,,,,
センカ,L,6,エオヒド,64,亜2,https://eldersign.jp/img/mi/p/f0/044_ankou_2g7.png,エルフショット / パリィ / パンデミック / ファイアランス / 早瀬,フレイムシギル / レジストバインド / 防火布,A-L,B-L,C-L,D-L,E-L,G-L,,,,,
センカ,L,4,ナムスギル,48,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g4.png,ストーンレイン / フサリア / リヴァイヴ / ルビーレイン / 早瀬,クィックオーダー / フレイムアシスト / フレイムバリア / 敏捷ブースト / 防御ブースト,A-L,C-L,D-L,E-L,,,,,,,
センカ,L,3,ゴフン,50,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,のしかかり / ガッシマ / スタンピード / ニグラーヌ / バインドグラスプ,コールドアシスト / レジストシール / レジストポイズン / ローズイズレッド / 守りのミンネ / 戦いのエール,B-L,J-L,K-L,,,,,,,,
センカ,L,3,ナアマ,37,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png,アウェイクニング / セメタリーゲート / デルバイス / 滅びの翼 / 闇のベール,フレイムアシスト / フレイムバリア / 心の壁 / 心の棘,B-L,H-L,I-L,,,,,,,,
センカ,L,2,秘技！にゃん張り手,35,亜2,https://eldersign.jp/img/mi/g/f0/085_grimalkin_2g7.png,ファイアランス / フサリア / ブラッドムーン / プレイグ / ルビーレイン,フレイムアシスト / レジストバインド / 魔力ブースト,B-L,C-L,,,,,,,,,
センカ,L,4,アエス,64,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png,アイスランス / ウィンターブラスト / セメタリーゲート / フラッド / ペイルムーン,コールドシギル / 防寒布,C-L,G-L,H-L,I-L,,,,,,,
センカ,L,3,春菜,36,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g4.png,アイスランス / セメタリーゲート / ファイアランス / ブラッドスティール / ペイルムーン,心の棘,F-L,H-L,I-L,,,,,,,,
センカ,L,1,初春,38,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,アイスランス / セメタリーゲート / 光のベール / 桜花泡影,心の棘 / 魔力ブースト,F-L,,,,,,,,,,
センカ,L,1,春愁,30,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g4.png,アイスランス / セメタリーゲート / ファイアランス / ペイルムーン,心の棘,F-L,,,,,,,,,,
センカ,L,4,タイハク,49,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png,セメタリーゲート / テンペスト / フェアリーエイド,守りのミンネ / 心の壁 / 心の棘 / 戦いのエール,F-L,G-L,H-L,I-L,,,,,,,
センカ,L,1,シシリー,38,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,アイスランス / セメタリーゲート / ヒーリングヘイズ / 光のベール / 桜花泡影,守りのミンネ / 戦いのエール,G-L,,,,,,,,,,
センカ,L,2,ミートスパ太郎,42,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png,アゼランザ / エルフショット / ダークネビュラ / ハスタリーザ / 悪魔のトリル,クィックオーダー / 心の壁 / 心の棘 / 悪目立ち,J-L,K-L,,,,,,,,,
センカ,L,2,干しイカちゃん,55,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png,エルフショット / セメタリーゲート / ヒーリング / ミラーズ / ユロール,心の壁 / 心の棘,J-L,K-L,,,,,,,,,
ルゲ,C,11,ワンちゃん,80,亜1,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_1g4.png,ウラザイス / ブラッドスティール / ルルハラント / 悪魔のトリル / 滅びの翼,クィックオーダー / 命中ブースト,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
ルゲ,C,11,ネコちゃん,80,亜1,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_1g4.png,ウラザイス / ブラッドスティール / ユロール / 悪魔のトリル / 滅びの翼,クィックオーダー / 防御ブースト,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
ルゲ,C,11,わかめ,80,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,ウラザイス / ハスタリーザ / ブラッドスティール / ユロール / 滅びの翼,HPブースト / クィックオーダー,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
ルゲ,C,11,おさかなさん,80,亜1,https://eldersign.jp/img/mi/p/f1/100_hunting-horror_1g4.png,ウラザイス / ブラッドスティール / 光のベール / 悪魔のトリル / 滅びの翼,クィックオーダー / 命中ブースト,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
Ｄｒ．ウェスト,D,2,ドール,70,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット / スタンピード / チャージ / ペトロガス,守りのミンネ / 戦いのエール,A-D,D-F,,,,,,,,,
Ｄｒ．ウェスト,D,9,ダークヤング,67,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,ガッシマ / スタンピード / チャージ / ニグラーヌ / ベノムスクラッチ,守りのミンネ / 戦いのエール,A-D,C-D,D-E,D-F,D-G,D-H,D-I,D-J,D-L,,
Ｄｒ．ウェスト,D,6,スターヴァンパイア,70,原,https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g4.png,アンブッシュ / カラカス / フォトケミカルスモッグ / ミラーズ / ユロール,クィックオーダー,A-D,C-D,D-F,D-H,D-J,D-L,,,,,
Ｄｒ．ウェスト,D,2,F.S.M.,70,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g7.png,アゼランザ / エルフショット / ヒーリング / 光のベール / 闇の楔,リジェネレイト / 命中ブースト,A-D,D-F,,,,,,,,,
Ｄｒ．ウェスト,D,2,ティアマト (1),45,原,https://eldersign.jp/img/mi/g/f0/096_tiamat_0g4.png,アースクェイク / カロウシブスピット / スキュアー / チャージ / ローカストスウォーム,ハートオブフレイム / リジェネレイト,B-D,D-K,,,,,,,,,
Ｄｒ．ウェスト,D,2,ティアマト (2),45,原,https://eldersign.jp/img/mi/g/f0/096_tiamat_0g4.png,アースクェイク / ウォークライ / クリティカルスパイク / スキュアー / プライマルシー,守りのミンネ / 戦いのエール,B-D,D-K,,,,,,,,,
Ｄｒ．ウェスト,D,2,ウルタールの猫,44,原,https://eldersign.jp/img/mi/s/f0/065_cats-of-ulthar_0g4.png,カラカス / フライト / 光のベール / 光の楔 / 月光浴,クィックオーダー,B-D,D-K,,,,,,,,,
Ｄｒ．ウェスト,D,2,ドラケイ,42,亜2,https://eldersign.jp/img/mi/g/f0/092_dracae_2g7.png,クルセイド / バブルマトリクス / リヴァイヴ / 光のベール / 幻日,守りのミンネ / 防御ブースト,B-D,D-K,,,,,,,,,
Ｄｒ．ウェスト,D,7,ティンダロスハウンド,62,原,https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g4.png,スリープクラウド / チャージ / フェイズアウト / ベノムスクラッチ / ペトロガス,守りのミンネ / 戦いのエール,C-D,D-E,D-G,D-H,D-I,D-J,D-L,,,,
Ｄｒ．ウェスト,D,7,シルバードラゴン,65,原,https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png,エルフショット / カラカス / ヒーリング / リヴァイヴ,リジェネレイト / 命中ブースト,C-D,D-E,D-G,D-H,D-I,D-J,D-L,,,,
Ｄｒ．ウェスト,D,3,プチショゴス,23,原,https://eldersign.jp/img/mi/b/f0/088_petit-shoggoth_0g4.png,インクリーズ,クィックオーダー,D-E,D-G,D-I,,,,,,,,
ポリープ,E,3,グレムリン,70,亜1,https://eldersign.jp/img/mi/g/f0/021_gremlin_1g7.png,ウィンドボルト / フサリア / 光のベール / 光の楔 / 風葬,守りのミンネ / 心の壁 / 心の棘 / 戦いのエール / 魔力ブースト,A-E,D-E,E-L,,,,,,,,
ポリープ,E,6,ドール,70,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / ウォークライ / カロウシブスピット / スキュアー / チャージ,守りのミンネ / 心の壁 / 戦いのエール,A-E,D-E,E-G,E-I,E-J,E-L,,,,,
ポリープ,E,3,ルサルカ,50,亜2,https://eldersign.jp/img/mi/p/f0/041_rusalka_2g4.png,ヒヤデスウィンド / ヒートウェーブ / フサリア,HPブースト / クィックオーダー / フレイムアシスト / フレイムバリア / 魔力ブースト,A-E,C-E,E-K,,,,,,,,
ポリープ,E,2,スターヴァンパイア,40,亜2,https://eldersign.jp/img/mi/p/f0/052_star-vampire_2g1.png,アンガドーリエラ / アンブッシュ / セメタリーゲート / 光のベール,クィックオーダー / 命中ブースト / 心の壁 / 心の棘,A-E,E-I,,,,,,,,,
ポリープ,E,1,ハギス超超低周波,9,亜2,https://eldersign.jp/img/mi/s/f0/010_haggis_2g4.png,超超低周波,命中ブースト / 戦いのエール,B-E,,,,,,,,,,
ポリープ,E,3,ティンダロスハウンド,40,亜2,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_2g1.png,ディスペル / フェイズアウト / フォトケミカルスモッグ / ブラッドセイバー / ルルハラント,エンジェリックウィング / コールドバリア / 守りのミンネ / 戦いのエール / 防寒布,B-E,E-I,E-J,,,,,,,,
ポリープ,E,3,天然潜在,8,原,https://eldersign.jp/img/mi/b/f1/103_last-survivor_0g1.png,イートアライブ / プロテクトディザスター,ハートオブマーブル / 敏捷ブースト / 防火布,B-E,E-F,E-H,,,,,,,,
ポリープ,E,1,ファイアヴァンパイア,6,原,https://eldersign.jp/img/mi/b/f0/081_fire-vampire_0g1.png,ヒーリングウィンド,リジェネレイト,B-E,,,,,,,,,,
ポリープ,E,1,アンクー,52,原,https://eldersign.jp/img/mi/g/f0/044_ankou_0g4.png,ダブルアタック / パンデミック / ベノムスクラッチ,心の壁 / 戦いのエール,C-E,,,,,,,,,,
ポリープ,E,3,ハイドラ,48,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g7.png,アースクェイク / スキュアー / ベノムスティング,リフレクション / 守りのミンネ / 戦いのエール,C-E,D-E,E-L,,,,,,,,
ポリープ,E,2,スノウ本体,48,原,https://eldersign.jp/img/mi/s/f0/020_snow_0g7.png,ファイアランス / ブラッドムーン / リヴァイヴ / ルビーレイン,フレイムアシスト / フレイムバリア / 魔力ブースト,C-E,E-K,,,,,,,,,
ポリープ,E,1,ビヤーキー,51,亜2,https://eldersign.jp/img/mi/g/f0/036_byakhee_2g4.png,ヒヤデスウィンド / フサリア,クィックオーダー / 地味づくり,D-E,,,,,,,,,,
ポリープ,E,1,ブーブリ,14,原,https://eldersign.jp/img/mi/b/f0/086_boobrie_0g4.png,ミミッキング,ハートオブフレイム / ミラージュ,E-F,,,,,,,,,,
ポリープ,E,2,アスレイフサリア,2,原,https://eldersign.jp/img/mi/b/f0/072_asrai_0g4.png,ヒーリングヘイズ / フサリア,ハートオブオーシャン / 防寒布,E-F,E-H,,,,,,,,,
ポリープ,E,2,ファイアヴァンパイア天然,8,原,https://eldersign.jp/img/mi/b/f0/081_fire-vampire_0g1.png,ヒーリングウィンド,アウタークッキー / リジェネレイト,E-F,E-H,,,,,,,,,
