player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
いも,H,9,ダークヤング,42,亜2,https://eldersign.jp/img/mi/p/f0/055_dark-young_2g4.png,インクリーズ / ガッシマ / スタンピード / ディスペル / ブラッドセイバー,ローズイズレッド / ヴァイオレッツブルー,A-H,B-H,C-H,D-H,E-H,F-H,H-J,H-K,H-L,,
いも,H,9,ティンダロスハウンド,56,原,https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g7.png,スタンピード / スパーク / フェイズアウト / ルルハラント / 光のベール,守りのミンネ / 防御ブースト,A-H,B-H,C-H,D-H,E-H,F-H,H-J,H-K,H-L,,
いも,H,9,アトラク＝ナクア,47,原,https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g7.png,エルフショット / ゴッサマーチェイン / ダークボルト / ミラーズ / ユロール,クィックオーダー / 防御ブースト,A-H,B-H,C-H,D-H,E-H,F-H,H-J,H-K,H-L,,
いも,H,9,スターヴァンパイア,50,原,https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g7.png,アンブッシュ / エルフショット / フサリア / ミラーズ / ユロール,HPブースト / クィックオーダー,A-H,B-H,C-H,D-H,E-H,F-H,H-J,H-K,H-L,,
いも,H,2,フラーユ,45,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,アイスランス / セメタリーゲート / ヒヤデスウィンド / ファイアボルト / リヴァイヴ,ヴァイオレッツブルー / 守りのミンネ,G-H,H-I,,,,,,,,,
いも,H,2,エアリエル,59,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,アイスランス / ストーン / セメタリーゲート / テンペスト / フェアリーエイド,ハートオブウィンド / ミラージュ,G-H,H-I,,,,,,,,,
いも,H,2,グリマルキン,47,亜2,https://eldersign.jp/img/mi/g/f0/085_grimalkin_2g4.png,アイスランス / エルフショット / セメタリーゲート / ペイルムーン / ルビーレイン,コールドアシスト / 魔力ブースト,G-H,H-I,,,,,,,,,
いも,H,2,サキュバス,47,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png,アウェイクニング / スタンダールシンドローム / セメタリーゲート / ペイルムーン / 悪魔のトリル,クィックオーダー / 地味づくり,G-H,H-I,,,,,,,,,
けけけけ,C,11,ダークヤング,70,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png,のしかかり / ガッシマ / スタンピード,エンジェリックウィング,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
けけけけ,C,11,ドール,70,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g7.png,のしかかり / カロウシブスピット / スタンピード,エンジェリックウィング / ハートオブオーシャン,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
けけけけ,C,11,グレムリン,50,原,https://eldersign.jp/img/mi/s/f0/021_gremlin_0g4.png,光の楔 / 闇の刻印 / 闇の楔,心の壁 / 心の棘,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
けけけけ,C,11,オールドワン,68,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png,ミラーズ / ユロール / 光の楔,エンジェリックウィング / ハートオブマーブル,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
