player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
AQT,D,7,ヴァルキュリア,63,原,https://eldersign.jp/img/mi/g/f0/099_valkyyrja_0g4.png,エインヘリヤル / エナジードレイン / バインドグラスプ / フェアリーキラー / ヴァルキリージャベリン,コールドアシスト / コールドバリア / ハートオブマーブル / 守りのミンネ / 戦いのエール / 防御ブースト,A-D,B-D,C-D,D-E,D-F,D-J,D-L,,,,
AQT,D,1,ドール (1),55,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット / チャージ,ハートオブフレイム,A-D,,,,,,,,,,
AQT,D,1,ドール (2),30,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g7.png,アースクェイク / カロウシブスピット,ハートオブフレイム / リフレクション,A-D,,,,,,,,,,
AQT,D,6,ティターニア,51,原,https://eldersign.jp/img/mi/g/f1/106_titania_0g7.png,ストーン / ダークボルト / ネクター / ホワイトインペール / ワインクラウド,ハートオブオーシャン / リフレクション / レジストシック / レジストチャーム,A-D,B-D,C-D,D-E,D-F,D-L,,,,,
AQT,D,5,深遠なるリース,51,亜2,https://eldersign.jp/img/mi/g/f1/105_plant-rhys-dwfn_2g7.png,オプティカルハーブ / ストーン / ツイスター / ネクター,ハートオブフレイム / リフレクション,B-D,C-D,D-E,D-F,D-L,,,,,,
AQT,D,1,ルサルカ,39,亜2,https://eldersign.jp/img/mi/p/f0/041_rusalka_2g4.png,アイスボール / ヒーリング / フラッド / メイルストロム,ミラージュ,B-D,,,,,,,,,,
AQT,D,3,エアリエル,59,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png,テンペスト / ネクター / フェアリーエイド / 燐火,ミラージュ / 心の壁,C-D,D-E,D-L,,,,,,,,
AQT,D,1,ドラケイ,50,原,https://eldersign.jp/img/mi/s/f0/092_dracae_0g7.png,コールドウェーブ / ヒカップ / 早瀬 / 氷葬,HPブースト / クィックオーダー,D-F,,,,,,,,,,
AQT,D,4,シルバードラゴン,43,亜1,https://eldersign.jp/img/mi/p/f0/050_silver-dragon_1g4.png,アースクェイク / ウォークライ / シードハウザー / チャージ / バードサンクチュアリ,クィックオーダー / ハートオブマーブル / フレイムアシスト / フレイムバリア / 命中ブースト / 戦いのエール / 攻撃ブースト,D-G,D-I,D-J,D-K,,,,,,,
AQT,D,4,ティアマト,54,亜1,https://eldersign.jp/img/mi/p/f0/096_tiamat_1g4.png,アースクェイク / ウォークライ / シードハウザー / チャージ / プライマルシー,HPブースト / エンジェリックウィング / クィックオーダー / ミラージュ,D-G,D-H,D-I,D-K,,,,,,,
