player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
カリスト,F,2,シヴ山のドラゴン,89,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g4.png,シャドウレイド / スキュアー / スタンピード / ベノムスクラッチ / ヴェンデッタ,守りのミンネ / 戦いのエール,A-F,F-J,,,,,,,,,
カリスト,F,2,Hydra,90,亜1,https://eldersign.jp/img/mi/p/f0/048_hydra_1g4.png,アースクェイク / ウォークライ / スキュアー / スタンピード / ブラッドセイバー,守りのミンネ / 戦いのエール,A-F,F-J,,,,,,,,,
カリスト,F,1,Simorgh,90,亜1,https://eldersign.jp/img/mi/p/f0/046_simorgh_1g7.png,アースクェイク / カラカス / ステイシス / テンペスト / ドラゴニックロア,クィックオーダー / ボディケア,A-F,,,,,,,,,,
カリスト,F,2,CatsOfUlthar,70,原,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_0g7.png,カラカス / フライト / 光のベール / 光の楔 / 月光浴,HPブースト / クィックオーダー / ボディケア,A-F,F-J,,,,,,,,,
カリスト,F,8,地を喰らうスピキ,90,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png,カロウシブスピット / スキュアー / スタンピード / トライペック / ブラッドセイバー,守りのミンネ / 戦いのエール,B-F,C-F,E-F,F-G,F-H,F-I,F-K,F-L,,,
カリスト,F,6,畝の後ろの後ろを歩くモノ,70,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,スキュアー / スタンピード / トライペック / トランキリティ / ベノムスクラッチ,守りのミンネ / 戦いのエール,B-F,C-F,D-F,E-F,F-H,F-K,,,,,
カリスト,F,8,星のスピキ擬態型,87,亜2,https://eldersign.jp/img/mi/p/f0/052_star-vampire_2g7.png,アンブッシュ / カラカス / フォトケミカルスモッグ / ミラーズ / 光のベール,HPブースト / クィックオーダー / ボディケア / 守りのミンネ / 戦いのエール,B-F,C-F,D-F,E-F,F-G,F-I,F-K,F-L,,,
カリスト,F,9,比良坂初音,86,亜2,https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_2g4.png,エルフショット / ミラーズ / ユロール / 光のベール / 光の楔,ハートオブフレイム / リジェネレイト / レジストバインド / 守りのミンネ / 心の壁 / 心の棘 / 戦いのエール,B-F,C-F,D-F,E-F,F-G,F-H,F-I,F-K,F-L,,
カリスト,F,2,復活の淫夢くんUC (1),86,亜2,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g7.png,カラカス / フォトケミカルスモッグ / ベノムスクラッチ / ルルハラント / 光のベール,クィックオーダー / ボディケア / 防御ブースト,D-F,F-I,,,,,,,,,
カリスト,F,1,復活の淫夢くんUC (2),89,亜2,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g7.png,カラカス / フォトケミカルスモッグ / ベノムスクラッチ / ルルハラント / 光のベール,クィックオーダー / ボディケア,F-G,,,,,,,,,,
カリスト,F,1,食屍鬼の眼ゲニ＝ゲバ,80,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g7.png,エルフショット / ミラーズ / ユロール / 闇のベール / 闇の楔,レジストバインド / 心の棘,F-H,,,,,,,,,,
カリスト,F,1,NIKKE,80,亜1,https://eldersign.jp/img/mi/p/f0/042_peri_1g4.png,アウェイクニング / アウローラ / ステイシス / 光のベール / 光の楔,コールドアシスト,F-J,,,,,,,,,,
カリスト,F,1,さらに畝の後ろを往くモノ,68,亜1,https://eldersign.jp/img/mi/p/f0/055_dark-young_1g4.png,インクリーズ / スタンピード / ディスペル / ベノムスクラッチ,守りのミンネ / 戦いのエール,F-L,,,,,,,,,,
タカヤマン,C,6,ダークヤング／赤狐,90,亜1,https://eldersign.jp/img/mi/p/f0/055_dark-young_1g7.png,アースクェイク / スキュアー / チャージ / トライペック / ベノムスクラッチ,セントリー / ハートオブオーシャン / リジェネレイト / 守りのミンネ / 戦いのエール,A-C,C-D,C-G,C-I,C-K,C-L,,,,,
タカヤマン,C,5,ダークヤング／緑狸,90,亜2,https://eldersign.jp/img/mi/p/f0/055_dark-young_2g7.png,スキュアー / チャージ / ディスペル / ブラッドセイバー / 光の楔,リジェネレイト / 守りのミンネ / 戦いのエール,A-C,C-D,C-G,C-K,C-L,,,,,,
タカヤマン,C,6,F.S.M.～②,88,亜2,https://eldersign.jp/img/mi/p/f0/053_fsm_2g7.png,テンペスト / フォトケミカルスモッグ / ミラーズ / ユロール / 光の楔,ハートオブオーシャン / リジェネレイト / 守りのミンネ / 心の壁 / 心の棘,A-C,C-D,C-G,C-I,C-K,C-L,,,,,
タカヤマン,C,5,スタープラチナ☆,90,亜1,https://eldersign.jp/img/mi/p/f0/052_star-vampire_1g7.png,アンブッシュ / ミラーズ / ユロール / 光のベール / 光の楔,ハートオブフレイム / リジェネレイト,A-C,C-D,C-G,C-I,C-K,,,,,,
タカヤマン,C,2,シルバードラゴン／撃,90,亜2,https://eldersign.jp/img/mi/p/f0/050_silver-dragon_2g7.png,ウォークライ / スキュアー / ベノムスクラッチ / 光のベール,セントリー / ハートオブオーシャン / 守りのミンネ / 戦いのエール,B-C,C-H,,,,,,,,,
タカヤマン,C,3,ハイドラ！,90,亜2,https://eldersign.jp/img/mi/p/f0/048_hydra_2g7.png,アウターキラー / アースクェイク / グランドスラム / スキュアー / チャージ,守りのミンネ / 戦いのエール,B-C,C-F,C-H,,,,,,,,
タカヤマン,C,2,シルバードラゴン／吼,90,亜1,https://eldersign.jp/img/mi/p/f0/050_silver-dragon_1g7.png,ウォークライ / カラカス / ヴェンデッタ / 光のベール / 光の楔,HPブースト / クィックオーダー,B-C,C-H,,,,,,,,,
タカヤマン,C,2,ウルタールの猫／クロ,70,亜1,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_1g7.png,カラカス / フォトケミカルスモッグ / フライト / 光のベール / 月光浴,クィックオーダー / メンタルケア,B-C,C-H,,,,,,,,,
タカヤマン,C,1,ケット・シー／１号,70,亜2,https://eldersign.jp/img/mi/g/f0/008_caitsith_2g7.png,テンペスト / フェアリーエイド / ペイルムーン / 光のベール,ハートオブウィンド,C-E,,,,,,,,,,
タカヤマン,C,1,ケット・シー／２号,70,亜2,https://eldersign.jp/img/mi/g/f0/008_caitsith_2g7.png,アゼランザ / エンジェルダスト / トランキリティ / フェイズアウト / ルルハラント,HPブースト / クィックオーダー,C-E,,,,,,,,,,
タカヤマン,C,1,スノウ／白,70,亜2,https://eldersign.jp/img/mi/g/f0/020_snow_2g7.png,ヒヤデスウィンド / フサリア / リヴァイヴ / ルビーレイン / 炎の刻印,ハートオブフレイム,C-E,,,,,,,,,,
タカヤマン,C,1,サキュバス様,90,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g7.png,エルフショット / シュリンク / ヒーリングウィンド / ペイルムーン / 光のベール,ハートオブウィンド,C-E,,,,,,,,,,
タカヤマン,C,1,ブラスドラゴン／赤燐,90,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g7.png,スキュアー / スパイクテイル / ブラッドセイバー / ヴェンデッタ,守りのミンネ / 戦いのエール,C-F,,,,,,,,,,
タカヤマン,C,1,クン・アヌン／ロア,70,亜2,https://eldersign.jp/img/mi/g/f0/026_cwn-annwn_2g7.png,カラカス / ドラゴニックロア / フォトケミカルスモッグ / 光のベール / 光の楔,リジェネレイト / 守りのミンネ,C-F,,,,,,,,,,
タカヤマン,C,1,ウルタールの猫／トラ,70,亜2,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_2g7.png,フライト / リヴァイヴ / 光のベール / 光の楔 / 月光浴,守りのミンネ / 心の棘,C-F,,,,,,,,,,
タカヤマン,C,1,ティンダロスハウンド@,65,亜1,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_1g4.png,スキュアー / フェイズアウト / ルルハラント / 光のベール / 光の楔,ハートオブオーシャン / リジェネレイト,C-I,,,,,,,,,,
タカヤマン,C,1,ゴブリンキング【A】,53,亜1,https://eldersign.jp/img/mi/p/f0/084_goblin-king_1g7.png,スキュアー / ストーンレイン / フィースト / リフレッシュフィールド / ルルハラント,ローズイズレッド / ヴァイオレッツブルー,C-J,,,,,,,,,,
タカヤマン,C,1,ゴブリンキング【B】,43,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g4.png,アゼランザ / ストーン / ストーンレイン / ブラッドセイバー / ルールオブドリームス,ローズイズレッド / ヴァイオレッツブルー,C-J,,,,,,,,,,
タカヤマン,C,1,ゴブリンキング【C】,51,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g7.png,アウローラ / ストーンレイン / ネクロラトリー / 光のベール / 光の楔,ローズイズレッド / ヴァイオレッツブルー,C-J,,,,,,,,,,
タカヤマン,C,1,サキュバスクイーン,67,亜2,https://eldersign.jp/img/mi/p/f0/043_succubus_2g7.png,アウローラ / フェアリーエイド / フォトケミカルスモッグ / 光のベール / 光の楔,フェアリークッキー,C-J,,,,,,,,,,
タカヤマン,C,1,スターヴァンパイア☆☆,51,原,https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g7.png,アンブッシュ / ユロール / 光のベール / 光の楔,HPブースト / クィックオーダー,C-L,,,,,,,,,,
ClayClay,H,6,イタクァ,66,亜2,https://eldersign.jp/img/mi/p/f0/079_ithaqua_2g4.png,のしかかり / スキュアー / ベノムスクラッチ / 光の楔 / 超超低周波,ハートオブオーシャン / リジェネレイト / レジストポイズン / 守りのミンネ / 心の壁,A-H,C-H,D-H,H-I,H-J,H-L,,,,,
ClayClay,H,7,W.R.N.B,63,亜2,https://eldersign.jp/img/mi/g/f0/082_gug_2g7.png,アンブッシュ / ブラッドセイバー / ベノムスクラッチ / 闇の刻印 / 闇の楔,フレイムアシスト / フレイムバリア / レジストポイズン / 守りのミンネ / 心の壁,A-H,B-H,C-H,D-H,H-I,H-K,H-L,,,,
ClayClay,H,3,F.S.M.,61,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png,セメタリーゲート / ハスタリーザ / ミラーズ / ユロール / ルルハラント,クィックオーダー / 命中ブースト / 守りのミンネ / 悪目立ち,A-H,C-H,H-L,,,,,,,,
ClayClay,H,7,星鈴,68,亜1,https://eldersign.jp/img/mi/p/f0/052_star-vampire_1g4.png,アンブッシュ / フォトケミカルスモッグ / ミラーズ / ユロール / 闇の楔,HPブースト / クィックオーダー / ハートオブフレイム / ミラージュ / リジェネレイト / レジストスリープ / 心の壁 / 心の棘,A-H,B-H,D-H,H-I,H-J,H-K,H-L,,,,
ClayClay,H,4,ドール,63,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png,カロウシブスピット / ガッシマ / トランキリティ / ブラッドセイバー / 光のベール,ハートオブオーシャン / 守りのミンネ / 心の壁 / 防御ブースト,B-H,D-H,H-J,H-K,,,,,,,
ClayClay,H,2,ミル＝フイユ,73,亜1,https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_1g7.png,ゴッサマーチェイン / シュリンク / ミラーズ / ルルハラント / ルールオブドリームス,HPブースト / クィックオーダー / 心の壁 / 心の棘,B-H,H-I,,,,,,,,,
ClayClay,H,2,ハルテ,61,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g4.png,アゼランザ / パンデミック / ヒヤデスウィンド / ファイアランス / 炎の刻印,HPブースト / クィックオーダー / フレイムアシスト / フレイムバリア,C-H,H-K,,,,,,,,,
ClayClay,H,3,ハルドル,70,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png,アースクェイク / スキュアー / ヒカップ / ヴェンデッタ / 光のベール,レジストポイズン / 命中ブースト / 守りのミンネ,E-H,F-H,G-H,,,,,,,,
ClayClay,H,3,アス,70,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png,アースクェイク / カロウシブスピット / シードハウザー / ダルバドーハ / ラーヴァフロウ,レジストポイズン / 守りのミンネ / 攻撃ブースト,E-H,F-H,G-H,,,,,,,,
