player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
キャスさん,I,5,芯なる護り手,63,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g4.png,インクリーズ / シャドウレイド / スキュアー / スタンピード / ヴェンデッタ,守りのミンネ / 戦いのエール,A-I,B-I,C-I,G-I,I-J,,,,,,
キャスさん,I,5,天従の大禍鬼,68,亜1,https://eldersign.jp/img/mi/p/f0/096_tiamat_1g7.png,アースクェイク / ウォークライ / スキュアー / スタンピード / ブラッドセイバー,守りのミンネ / 戦いのエール,A-I,B-I,C-I,G-I,I-J,,,,,,
キャスさん,I,5,流転の証明者,32,亜2,https://eldersign.jp/img/mi/p/f1/110_bastet_2g4.png,カラカス / ディスペル / マウ・バスト / 光のベール / 光の楔,ハートオブマーブル / リジェネレイト,A-I,B-I,C-I,G-I,I-J,,,,,,
キャスさん,I,5,星を待つ道程,63,原,https://eldersign.jp/img/mi/g/f0/046_simorgh_0g4.png,カラカス / フライト / 光のベール / 日光浴 / 月光浴,クィックオーダー / ハートオブマーブル / ボディケア / ミラージュ / リジェネレイト,A-I,B-I,C-I,G-I,I-J,,,,,,
キャスさん,I,6,黒い仔山羊,60,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png,インクリーズ / スキュアー / スタンピード / ベノムスクラッチ / 光のベール,レジストポイズン / 守りのミンネ / 心の壁 / 戦いのエール,D-I,E-I,F-I,H-I,I-K,I-L,,,,,
キャスさん,I,6,大災の化身,74,亜2,https://eldersign.jp/img/mi/p/f0/056_dhole_2g4.png,インクリーズ / カロウシブスピット / スタンピード / トライペック / ブラッドセイバー,レジストポイズン / 守りのミンネ / 心の壁 / 戦いのエール,D-I,E-I,F-I,H-I,I-K,I-L,,,,,
キャスさん,I,3,大いなる闇の虚像,67,亜2,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g7.png,アンブッシュ / フォトケミカルスモッグ / ルルハラント / 光のベール / 光の楔,クィックオーダー / 地味づくり,D-I,H-I,I-K,,,,,,,,
キャスさん,I,3,試作零号,52,原,https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g7.png,キャンセレイション / プロテクトディザスター / ミラーズ / ユロール / 闇のベール,クィックオーダー / ボディケア / 地味づくり,D-I,H-I,I-K,,,,,,,,
キャスさん,I,3,殺せない獣マギ・サ,62,原,https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g7.png,アンブッシュ / エルフショット / ユロール / ルールオブドリームス / 光の楔,ハートオブオーシャン / リジェネレイト / 心の壁 / 心の棘,E-I,F-I,I-L,,,,,,,,
キャスさん,I,3,第十四位相守護者,68,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,ディスペル / プロテクトディザスター / ミラーズ / 光のベール / 闇のベール,ハートオブフレイム / リジェネレイト,E-I,F-I,I-L,,,,,,,,
カリスト,B,6,ゴブリンロード,90,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g7.png,ストーン / ストーンレイン / ホワイトインペール / ルルハラント / 光の刻印,エンジェリックウィング / レジストペトリ / 戦いのエール,A-B,B-C,B-F,B-G,B-K,B-L,,,,,
カリスト,B,6,ゴブリンエンペラー,88,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g7.png,ストーン / ストーンレイン / ヒーリングウィンド / ルルハラント / 光の刻印,エンジェリックウィング / ハートオブオーシャン / リジェネレイト / 心の壁 / 戦いのエール,A-B,B-C,B-F,B-G,B-K,B-L,,,,,
カリスト,B,7,夢魔の主,87,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png,アウローラ / ヒヤデスウィンド / ブラッドムーン / 光のベール / 光の楔,クィックオーダー / ボディケア / 悪目立ち / 防御ブースト,A-B,B-C,B-F,B-G,B-I,B-K,B-L,,,,
カリスト,B,7,勝利の女神NIKKE,90,亜1,https://eldersign.jp/img/mi/p/f0/042_peri_1g7.png,アウェイクニング / アウローラ / ステイシス / 光のベール / 光の楔,クィックオーダー / ボディケア / 悪目立ち / 防御ブースト,A-B,B-C,B-F,B-G,B-I,B-K,B-L,,,,
カリスト,B,3,地を喰らうスピキ,90,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png,カロウシブスピット / スキュアー / スタンピード / トライペック / ブラッドセイバー,守りのミンネ / 戦いのエール,B-D,B-E,B-J,,,,,,,,
