player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
ハイジ,H,9,長男坊,70,原,https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g4.png,スキュアー / チャージ / デルタスラッシュ / ドラゴニックロア / ベノムスティング,ハートオブオーシャン / 敏捷ブースト / 防火布,A-H,B-H,C-H,D-H,E-H,F-H,H-I,H-J,H-L,,
ハイジ,H,9,二男坊,58,亜2,https://eldersign.jp/img/mi/p/f0/045_pazuzu_2g4.png,スキュアー / チャージ / ドラゴニックロア / バインドグラスプ / ベノムスティング,ハートオブオーシャン / ハートオブフレイム / フレイムバリア,A-H,B-H,C-H,D-H,E-H,F-H,H-I,H-J,H-L,,
ハイジ,H,4,三男坊,44,亜1,https://eldersign.jp/img/mi/p/f0/045_pazuzu_1g4.png,カラカス / スリープクラウド / ドラゴニックロア / 光の楔 / 月光浴,HPブースト / クィックオーダー,A-H,F-H,H-I,H-J,,,,,,,
ハイジ,H,9,ルサルカ妹,60,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png,ウィンターブラスト / ファイアランス / フォグ / ペイルムーン / 光のベール,エンジェリックウィング / ディレイオーダー,A-H,B-H,C-H,D-H,F-H,G-H,H-J,H-K,H-L,,
ハイジ,H,5,ルサルカ姉,70,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png,アイスランス / ウィンターブラスト / スリートストーム / フラッド / ペイルムーン,コールドアシスト / ディレイオーダー / 魔力ブースト,B-H,C-H,D-H,G-H,H-L,,,,,,
ハイジ,H,1,フォトケミ＝ゴ,40,原,https://eldersign.jp/img/mi/s/f0/032_mi-go_0g1.png,ウィンドボルト / チャージ / フォトケミカルスモッグ / ワインクラウド / 超超低周波,コールドアシスト / 敏捷ブースト,E-H,,,,,,,,,,
ハイジ,H,3,グレちゃん,64,亜1,https://eldersign.jp/img/mi/g/f0/021_gremlin_1g4.png,アウェイクニング / アムネジア / ウィンドボルト / ファイアランス / 風葬,HPブースト / クィックオーダー / ハートオブフレイム,E-H,H-I,H-K,,,,,,,,
ハイジ,H,1,長男坊パズズ,70,原,https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g4.png,スキュアー / チャージ / デルタスラッシュ / ドラゴニックロア / ベノムスティング,ハートオブオーシャン / 敏捷ブースト,G-H,,,,,,,,,,
ハイジ,H,1,二男坊パズズ,57,亜2,https://eldersign.jp/img/mi/p/f0/045_pazuzu_2g4.png,スキュアー / チャージ / ドラゴニックロア / バインドグラスプ / ベノムスティング,ハートオブオーシャン,G-H,,,,,,,,,,
ハイジ,H,1,シルバードラゴン,61,原,https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g7.png,アイスブレス / ダブルアタック / チャージ / ハードブロウ / ブリザード,,H-K,,,,,,,,,,
ハイジ,H,1,妖精パ前衛：ペリ,50,原,https://eldersign.jp/img/mi/g/f0/042_peri_0g7.png,アイスランス / セメタリーゲート / パイロクラズム / ヒーリング / ムーランルージュ,防火布,H-K,,,,,,,,,,
酒と泪,E,11,ハイドラ,70,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g7.png,ラーヴァフロウ / 炎のベール,エンジェリックウィング,A-E,B-E,C-E,D-E,E-F,E-G,E-H,E-I,E-J,E-K,E-L
酒と泪,E,11,オールドワン,70,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g7.png,トランキリティ / ラストシュリーク,リフレクション / 防御ブースト,A-E,B-E,C-E,D-E,E-F,E-G,E-H,E-I,E-J,E-K,E-L
酒と泪,E,11,ドール (1),85,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g7.png,アースクェイク / カロウシブスピット / スカラド / ダルバドーハ / 炎の刻印,リジェネレイト / リフレクション,A-E,B-E,C-E,D-E,E-F,E-G,E-H,E-I,E-J,E-K,E-L
酒と泪,E,11,ドール (2),89,亜2,https://eldersign.jp/img/mi/p/f0/056_dhole_2g4.png,アースクェイク / スカラド / ダルバドーハ / 炎の楔 / 熱傷,リジェネレイト / 守りのミンネ,A-E,B-E,C-E,D-E,E-F,E-G,E-H,E-I,E-J,E-K,E-L
Ｄｒ．ウェスト,F,6,ダークヤング,63,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,ガッシマ / スタンピード / チャージ / ニグラーヌ / ベノムスクラッチ,レジストバインド / 守りのミンネ / 心の棘 / 戦いのエール,A-F,C-F,F-G,F-H,F-J,F-L,,,,,
Ｄｒ．ウェスト,F,9,ドール (1),70,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット / スタンピード / チャージ / ペトロガス,守りのミンネ / 戦いのエール,A-F,B-F,D-F,F-G,F-H,F-I,F-J,F-K,F-L,,
Ｄｒ．ウェスト,F,4,ドール (2),56,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット / スキュアー / チャージ / テケリ・リ,守りのミンネ / 戦いのエール,B-F,D-F,F-I,F-K,,,,,,,
Ｄｒ．ウェスト,F,9,F.S.M.,70,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g7.png,アゼランザ / エルフショット / ヒーリング / 光のベール / 闇の楔,クィックオーダー / 守りのミンネ / 戦いのエール,A-F,B-F,D-F,F-G,F-H,F-I,F-J,F-K,F-L,,
Ｄｒ．ウェスト,F,10,スターヴァンパイア,68,原,https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g4.png,アンブッシュ / カラカス / フォトケミカルスモッグ / ミラーズ / ユロール,クィックオーダー / ディレイオーダー / レジストバインド / 心の棘,A-F,B-F,C-F,D-F,F-G,F-H,F-I,F-J,F-K,F-L,
Ｄｒ．ウェスト,F,1,ティンダロスハウンド,56,原,https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g4.png,スリープクラウド / チャージ / フェイズアウト / ベノムスクラッチ,エンジェリックウィング / 防御ブースト,C-F,,,,,,,,,,
Ｄｒ．ウェスト,F,1,オールドワン,42,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png,セメタリーゲート / フサリア / ミラーズ / ユロール,守りのミンネ / 戦いのエール,C-F,,,,,,,,,,
Ｄｒ．ウェスト,F,1,ティアマト (1),35,原,https://eldersign.jp/img/mi/g/f0/096_tiamat_0g4.png,アースクェイク,レジストシール / 戦いのエール,E-F,,,,,,,,,,
