player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
イマクロ,A,6,ブラスドラゴン,70,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png,アウターキラー / アースクェイク / ウォークライ / ブラッドセイバー / ラーヴァフロウ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=2&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=6&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=7&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=9&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=10&se=10&t=1,,,,,
イマクロ,A,11,ハイドラ (1),70,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g7.png,アースクェイク / ウォークライ / スタンピード / ブラッドセイバー / ラーヴァフロウ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=2&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=3&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=4&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=5&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=6&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=7&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=8&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=9&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=10&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=11&se=10&t=1
イマクロ,A,5,ハイドラ (2),70,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png,アウターキラー / アースクェイク / チャージ / トライペック / 光の刻印,ハートオブウィンド / ハートオブフレイム / ミラージュ / リフレクション / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=3&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=4&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=5&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=8&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=11&se=10&t=1,,,,,,
イマクロ,A,11,ウルタールの猫,62,亜1,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_1g7.png,エルフショット / パンデミック / フライト / 月光浴 / 炎の楔,クィックオーダー / ハートオブフレイム / フレイムアシスト / ミラージュ / リジェネレイト / リフレクション / 命中ブースト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=2&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=3&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=4&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=5&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=6&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=7&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=8&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=9&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=10&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=11&se=10&t=1
イマクロ,A,6,シムルグ,70,原,https://eldersign.jp/img/mi/g/f0/046_simorgh_0g7.png,キャンセレイション / テンペスト / ドラゴニックロア / 光のベール / 炎の楔,クィックオーダー / 命中ブースト / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=2&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=3&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=7&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=8&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=9&se=10&t=1,,,,,
イマクロ,A,3,エアリエル,60,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,アゼランザ / エンジェルダスト / トランキリティ / ファイアボルト / フォトケミカルスモッグ,クィックオーダー / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=4&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=6&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=10&se=10&t=1,,,,,,,,
イマクロ,A,2,サキュバス,53,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g7.png,アウェイクニング / キャンセレイション / テンプテイション / ペイルムーン,エンジェリックウィング / クィックオーダー / 守りのミンネ / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=5&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=11&se=10&t=1,,,,,,,,,
カリスト,B,9,地を喰らうスピキ,76,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png,カロウシブスピット / スキュアー / スタンピード / トライペック / ブラッドセイバー,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=36&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=38&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=40&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=41&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=43&se=10&t=1,,
カリスト,B,7,畝の後ろの後ろを歩くモノ,70,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,スキュアー / スタンピード / トライペック / トランキリティ / ベノムスクラッチ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=38&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=40&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=43&se=10&t=1,,,,
カリスト,B,9,星のスピキ擬態型,74,亜2,https://eldersign.jp/img/mi/p/f0/052_star-vampire_2g7.png,アンブッシュ / カラカス / フォトケミカルスモッグ / ミラーズ / 光のベール,HPブースト / クィックオーダー / ハートオブフレイム / ボディケア / リジェネレイト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=36&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=38&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=40&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=41&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=43&se=10&t=1,,
