player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
カリスト,F,8,地を喰らうスピキ,85,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png,カロウシブスピット / スキュアー / スタンピード / トライペック / ブラッドセイバー,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=5&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=37&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=69&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=101&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=166&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=167&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=169&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=171&se=15&t=1,,,
カリスト,F,5,畝の後ろの後ろを歩くモノ,70,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,スキュアー / スタンピード / トライペック / トランキリティ / ベノムスクラッチ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=5&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=37&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=101&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=167&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=171&se=15&t=1,,,,,,
カリスト,F,7,星のスピキ擬態型,81,亜2,https://eldersign.jp/img/mi/p/f0/052_star-vampire_2g7.png,アンブッシュ / カラカス / フォトケミカルスモッグ / ミラーズ / 光のベール,HPブースト / クィックオーダー / ボディケア / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=5&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=37&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=69&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=101&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=166&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=169&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=171&se=15&t=1,,,,
カリスト,F,8,比良坂初音,83,亜2,https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_2g4.png,エルフショット / ミラーズ / ユロール / 光のベール / 光の楔,リジェネレイト / レジストバインド / 守りのミンネ / 心の壁 / 心の棘 / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=5&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=37&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=69&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=101&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=166&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=167&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=169&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=171&se=15&t=1,,,
カリスト,F,3,復活の淫夢くんUC,84,亜2,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g7.png,カラカス / フォトケミカルスモッグ / ベノムスクラッチ / ルルハラント / 光のベール,クィックオーダー / ボディケア,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=69&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=166&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=169&se=15&t=1,,,,,,,,
カリスト,F,3,シヴ山のドラゴン,81,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g4.png,シャドウレイド / スキュアー / ベノムスクラッチ / ヴェンデッタ,ハートオブオーシャン / リジェネレイト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=133&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=168&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=170&se=15&t=1,,,,,,,,
カリスト,F,3,Hydra,90,亜1,https://eldersign.jp/img/mi/p/f0/048_hydra_1g4.png,アースクェイク / ウォークライ / スキュアー / スタンピード / ブラッドセイバー,ハートオブオーシャン / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=133&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=168&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=170&se=15&t=1,,,,,,,,
カリスト,F,3,Simorgh,83,亜1,https://eldersign.jp/img/mi/p/f0/046_simorgh_1g7.png,アースクェイク / カラカス / ステイシス / テンペスト / ドラゴニックロア,HPブースト / クィックオーダー / ハートオブフレイム / ボディケア / リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=133&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=168&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=170&se=15&t=1,,,,,,,,
カリスト,F,3,CatsOfUlthar,70,原,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_0g7.png,カラカス / フライト / 光のベール / 光の楔 / 月光浴,HPブースト / クィックオーダー / ハートオブフレイム / ボディケア / リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=133&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=168&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=170&se=15&t=1,,,,,,,,
カリスト,F,1,F.S.M.,71,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g7.png,エルフショット / ミラーズ / ユロール / 闇のベール / 闇の楔,レジストバインド / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=167&se=15&t=1,,,,,,,,,,
