player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
☆新九郎☆,H,9,ブラスドラゴン (1),47,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png,チャージ / ドラゴンスケイル / ハードブロウ / ファイアブレス / 魔性の囁き,リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=14&t=1,,
☆新九郎☆,H,9,ブラスドラゴン (2),51,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png,ダブルアタック / チャージ / ドラゴンスケイル / ハードブロウ / ファイアブレス,エンジェリックウィング / リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=14&t=1,,
☆新九郎☆,H,7,クン・アヌン,43,亜2,https://eldersign.jp/img/mi/g/f0/026_cwn-annwn_2g4.png,インクリーズ / クルセイド / グリムシャドウ / バーニングレイジ / フサリア,ミラージュ / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=14&t=1,,,,
☆新九郎☆,H,11,スノウ,65,亜2,https://eldersign.jp/img/mi/g/f0/020_snow_2g7.png,アイスボール / スノウストーム / スリートストーム / ヒーリング / 氷の花,コールドアシスト / リフレクション,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=14&t=1
☆新九郎☆,H,2,アルルーナ,42,原,https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png,エンジェルダスト / グリムシャドウ / トランキリティ / ブラッドスティール / ラストシュリーク,エンジェリックウィング / リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=14&t=1,,,,,,,,,
☆新九郎☆,H,2,スキュラ,55,原,https://eldersign.jp/img/mi/g/f0/023_scylla_0g7.png,アイスランス / トライデント / バインドグラスプ / ヒーリング / 氷の刻印,ミラージュ / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=14&t=1,,,,,,,,,
☆新九郎☆,H,1,エアリエル,39,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png,テンペスト,リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=14&t=1,,,,,,,,,,
☆新九郎☆,H,1,サキュバス,44,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png,アムネジア / サクション / シュリンク / スタンダールシンドローム / テンプテイション,リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=14&t=1,,,,,,,,,,
☆新九郎☆,H,2,モーラ,35,亜2,https://eldersign.jp/img/mi/g/f0/022_mora_2g4.png,ダークボルト / ブラッドスティール / ペイルムーン / リベレイション,ミラージュ / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=14&t=1,,,,,,,,,
ハチ,C,11,アルルーナ,42,原,https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png,アイスランス / エンジェルダスト / セメタリーゲート / トランキリティ / バーニングレイジ / ヒーリング,カウンター / ハートオブマーブル / ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=14&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=14&t=1
