player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
タカヤマン,K,3,ブラスドラゴン／赤燐,90,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g7.png,スキュアー / スパイクテイル / チャージ / ブラッドセイバー / ヴェンデッタ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=10&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=138&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=298&se=16&t=1,,,,,,,,
タカヤマン,K,3,シルバードラゴン／撃,90,亜2,https://eldersign.jp/img/mi/p/f0/050_silver-dragon_2g7.png,ウォークライ / スキュアー / ビーストキラー / ベノムスクラッチ / 光のベール,ハートオブオーシャン / リジェネレイト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=10&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=74&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=106&se=16&t=1,,,,,,,,
タカヤマン,K,4,シルバードラゴン／吼,90,亜1,https://eldersign.jp/img/mi/p/f0/050_silver-dragon_1g7.png,ウォークライ / カラカス / ヴェンデッタ / 光のベール / 光の楔,HPブースト / クィックオーダー / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=10&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=74&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=106&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=138&se=16&t=1,,,,,,,
タカヤマン,K,6,ウルタールの猫／トラ,70,亜2,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_2g7.png,フライト / リヴァイヴ / 光のベール / 光の楔 / 月光浴,HPブースト / クィックオーダー / メンタルケア / ローズイズレッド / 守りのミンネ / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=10&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=74&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=106&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=138&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=170&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=298&se=16&t=1,,,,,
タカヤマン,K,2,ドール／壱,65,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アウターキラー / アースクェイク / スキュアー / スタンピード / チャージ,ハートオブオーシャン / ミラージュ / リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=266&se=16&t=1,,,,,,,,,
タカヤマン,K,2,ティンダロスハウンド@,61,亜1,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_1g4.png,スキュアー / フェイズアウト / ルルハラント / 光のベール / 光の楔,ハートオブオーシャン / リジェネレイト / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=266&se=16&t=1,,,,,,,,,
タカヤマン,K,5,F.S.M.～②,82,亜2,https://eldersign.jp/img/mi/p/f0/053_fsm_2g7.png,テンペスト / フォトケミカルスモッグ / ミラーズ / ユロール / 光の楔,ハートオブフレイム / 守りのミンネ / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=202&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=234&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=266&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=331&se=16&t=1,,,,,,
タカヤマン,K,4,スタープラチナ☆,88,亜1,https://eldersign.jp/img/mi/p/f0/052_star-vampire_1g7.png,アンブッシュ / ミラーズ / ユロール / 光のベール / 光の楔,ハートオブフレイム / リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=42&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=202&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=234&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=331&se=16&t=1,,,,,,,
タカヤマン,K,5,ハイドラ！,90,亜2,https://eldersign.jp/img/mi/p/f0/048_hydra_2g7.png,アウターキラー / アースクェイク / グランドスラム / スキュアー / チャージ,ハートオブオーシャン / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=74&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=106&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=138&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=170&se=16&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=298&se=16&t=1,,,,,,
タカヤマン,K,1,パズズ／赤眼,74,亜2,https://eldersign.jp/img/mi/p/f0/045_pazuzu_2g7.png,デルタスラッシュ / ドラゴニックロア / ブラッドセイバー / ベノムスクラッチ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=5&v=170&se=16&t=1,,,,,,,,,,
