player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
いも,H,9,ダークヤング,42,亜2,https://eldersign.jp/img/mi/p/f0/055_dark-young_2g4.png,インクリーズ / ガッシマ / スタンピード / ディスペル / ブラッドセイバー,ローズイズレッド / ヴァイオレッツブルー,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=17&t=1,,
いも,H,9,ティンダロスハウンド,56,原,https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g7.png,スタンピード / スパーク / フェイズアウト / ルルハラント / 光のベール,守りのミンネ / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=17&t=1,,
いも,H,9,アトラク＝ナクア,47,原,https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g7.png,エルフショット / ゴッサマーチェイン / ダークボルト / ミラーズ / ユロール,クィックオーダー / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=17&t=1,,
いも,H,9,スターヴァンパイア,50,原,https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g7.png,アンブッシュ / エルフショット / フサリア / ミラーズ / ユロール,HPブースト / クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=7&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=103&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=135&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=167&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=233&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=234&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=17&t=1,,
いも,H,2,フラーユ,45,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,アイスランス / セメタリーゲート / ヒヤデスウィンド / ファイアボルト / リヴァイヴ,ヴァイオレッツブルー / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=17&t=1,,,,,,,,,
いも,H,2,エアリエル,59,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,アイスランス / ストーン / セメタリーゲート / テンペスト / フェアリーエイド,ハートオブウィンド / ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=17&t=1,,,,,,,,,
いも,H,2,グリマルキン,47,亜2,https://eldersign.jp/img/mi/g/f0/085_grimalkin_2g4.png,アイスランス / エルフショット / セメタリーゲート / ペイルムーン / ルビーレイン,コールドアシスト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=17&t=1,,,,,,,,,
いも,H,2,サキュバス,47,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png,アウェイクニング / スタンダールシンドローム / セメタリーゲート / ペイルムーン / 悪魔のトリル,クィックオーダー / 地味づくり,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=17&t=1,,,,,,,,,
けけけけ,C,11,ダークヤング,70,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png,のしかかり / ガッシマ / スタンピード,エンジェリックウィング,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=17&t=1
けけけけ,C,11,ドール,70,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g7.png,のしかかり / カロウシブスピット / スタンピード,エンジェリックウィング / ハートオブオーシャン,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=17&t=1
