player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
白,C,5,青褐,65,亜2,https://eldersign.jp/img/mi/g/f0/029_wyvern_2g7.png,スキュアー / スパイクテイル / ダブルアタック / ランドスライド / 光の刻印,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=2&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=34&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=70&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=72&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=75&se=17&t=1,,,,,,
白,C,5,黄黒,63,亜1,https://eldersign.jp/img/mi/g/f0/029_wyvern_1g4.png,スパイクテイル / ダブルアタック / チャージ / ベノムスティング / ランドスライド,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=2&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=34&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=70&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=72&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=75&se=17&t=1,,,,,,
白,C,5,紅碧,51,亜1,https://eldersign.jp/img/mi/p/f0/050_silver-dragon_1g4.png,クルセイド / バーニングレイジ / ファイアランス / フラッシュファイア / 炎の刻印,クィックオーダー / 地味づくり,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=2&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=34&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=70&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=72&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=75&se=17&t=1,,,,,,
白,C,1,シムルグ,40,原,https://eldersign.jp/img/mi/g/f0/046_simorgh_0g4.png,エーテルクラウド / カラカス / バードサンクチュアリ / 光の楔 / 風葬,心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=2&se=17&t=1,,,,,,,,,,
白,C,4,ウルタールの猫,44,亜2,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_2g4.png,カラカス / 光のベール / 月光浴,ハートオブマーブル / ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=34&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=70&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=72&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=75&se=17&t=1,,,,,,,
白,C,6,アークディスプレイサー,37,原,https://eldersign.jp/img/mi/g/f0/057_arch-displacers_0g1.png,テラーコール / ベノムスクラッチ / ペトロガス / ホロウワールド,クィックオーダー / ハートオブウィンド / ハートオブマーブル / リフレクション / 命中ブースト / 地味づくり,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=67&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=68&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=69&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=71&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=73&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=74&se=17&t=1,,,,,
白,C,6,ダークヤング,48,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,ガッシマ / スタンピード / チャージ / ヒカップ / ベノムスクラッチ,リジェネレイト / リフレクション / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=67&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=68&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=69&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=71&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=73&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=74&se=17&t=1,,,,,
白,C,6,エアリエル,41,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,セメタリーゲート / テンペスト / ヒーリング / フサリア,リフレクション / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=67&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=68&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=69&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=71&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=73&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=74&se=17&t=1,,,,,
白,C,6,サキュバス,42,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png,アウェイクニング / エルフショット / ヒーリング / ピース / 悪魔のトリル,ミラージュ / リフレクション / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=67&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=68&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=69&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=71&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=73&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=74&se=17&t=1,,,,,
キャスさん,B,10,大いなる闇の虚像,47,亜2,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g4.png,アンブッシュ / ブラッドセイバー / ベノムスクラッチ / ルルハラント / 光の楔 / 闇のベール,クィックオーダー / ハートオブオーシャン / リジェネレイト / 地味づくり,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=1&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=34&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=35&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=36&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=37&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=38&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=39&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=40&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=41&se=17&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=43&se=17&t=1,
