player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
pmg,L,11,ガッシムレッド,57,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,まさぐり / ガッシマ / チャージ / ベノムスクラッチ / ペトロガス,ミラージュ / レジストスリープ / 守りのミンネ / 戦いのエール / 敏捷ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=10&t=1
pmg,L,11,ガッシムブルー,53,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,ガッシマ / スタンピード / チャージ / バインドグラスプ / ペトロガス,ハートオブウィンド / ミラージュ / リジェネレイト / 命中ブースト / 守りのミンネ / 戦いのエール / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=10&t=1
pmg,L,11,ガッシムイエロー,51,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,アンブッシュ / テラーコール / ルビーライト / 光のベール / 火葬,アウタークッキー / ミラージュ / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=10&t=1
pmg,L,11,長官,49,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png,ウィンドボルト / エルフショット / テンプテイション / ミラーズ,アウタークッキー / リジェネレイト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=10&t=1
覚者ロイ,B,10,ダークヤング (1),37,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,イートアライブ / ガッシマ / チャージ / ハードブロウ / ベノムスティング,リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=35&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=41&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=10&t=1,
覚者ロイ,B,10,ダークヤング (2),39,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,ガッシマ / チャージ / ニグラーヌ / ブラッドセイバー,戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=35&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=41&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=10&t=1,
覚者ロイ,B,10,アトラク＝ナクア,31,原,https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g7.png,ゴッサマーチェイン / ヒーリング / ミラーズ / ユロール / ルールオブドリームス,心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=35&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=41&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=10&t=1,
覚者ロイ,B,10,ショゴス,27,亜2,https://eldersign.jp/img/mi/g/f0/034_shoggoth_2g7.png,アンブッシュ / ヒーリング / フォトケミカルスモッグ / プロテクトディザスター / 光のベール,守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=35&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=36&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=39&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=41&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=10&t=1,
覚者ロイ,B,1,パズズ,43,原,https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g4.png,ダブルアタック / チャージ / デルタスラッシュ / ベノムスクラッチ,HPブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=40&se=10&t=1,,,,,,,,,,
覚者ロイ,B,1,ハイドラ,39,亜2,https://eldersign.jp/img/mi/p/f0/048_hydra_2g1.png,くすぐり / クァドラストライク / チャージ / ハードブロウ,命中ブースト / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=40&se=10&t=1,,,,,,,,,,
覚者ロイ,B,1,クン・アヌン,40,亜2,https://eldersign.jp/img/mi/g/f0/026_cwn-annwn_2g4.png,クルセイド / バーニングレイジ / ファイアボール / ファイアランス / リヴァイヴ,クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=40&se=10&t=1,,,,,,,,,,
覚者ロイ,B,1,光の楔,35,原,https://eldersign.jp/img/mi/s/f0/021_gremlin_0g1.png,コールドボルト / ヒーリング / 光の楔 / 風葬,コールドバリア / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=40&se=10&t=1,,,,,,,,,,
