player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
ポリープ,L,9,ドール,66,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / ウォークライ / カロウシブスピット / スキュアー / チャージ,ハートオブウィンド / 命中ブースト / 心の壁 / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=11&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=43&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=107&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=139&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=171&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=203&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=235&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=299&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=331&se=15&t=1,,
ポリープ,L,5,グレムリン,69,亜1,https://eldersign.jp/img/mi/g/f0/021_gremlin_1g4.png,ウィンドボルト / フサリア / 光のベール / 光の楔 / 風葬,ハートオブウィンド / ミラージュ / 命中ブースト / 守りのミンネ / 心の棘 / 戦いのエール / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=11&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=43&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=139&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=171&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=331&se=15&t=1,,,,,,
ポリープ,L,1,アルルーナ,47,原,https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png,エンジェルダスト / トランキリティ,ディレイオーダー / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=11&se=15&t=1,,,,,,,,,,
ポリープ,L,3,F.S.M.,32,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,アゼランザ / ハスタリーザ / ヒーリング / フサリア,クィックオーダー / 命中ブースト / 心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=11&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=107&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=235&se=15&t=1,,,,,,,,
ポリープ,L,2,ワンプクリアランス,41,亜1,https://eldersign.jp/img/mi/g/f0/033_wamp_1g7.png,クリアランス / セメタリーゲート / チャージ / ヒカップ,クィックオーダー / ハートオブフレイム / ミラージュ / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=43&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=75&se=15&t=1,,,,,,,,,
ポリープ,L,5,スターヴァンパイア,63,原,https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g4.png,アンガドーリエラ / アンブッシュ / セメタリーゲート / フェアリーキラー / 光のベール,クィックオーダー / ミラージュ / 地味づくり,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=43&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=107&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=171&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=235&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=299&se=15&t=1,,,,,,
ポリープ,L,1,ティンダロスハウステ素材,41,原,https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g4.png,アムネジア / テラーコール / トライペック / フェイズアウト,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=75&se=15&t=1,,,,,,,,,,
ポリープ,L,2,エアリエル,41,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ウィンドボルト / テンペスト / ファイアボール / フサリア / ブラッドスティール,フレイムアシスト / フレイムバリア / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=75&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=203&se=15&t=1,,,,,,,,,
ポリープ,L,4,オールドワン,51,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g7.png,ヒーリング / ミラーズ / ユロール / 悪魔のトリル,リフレクション / 心の壁 / 心の棘 / 防火布 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=75&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=107&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=267&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=299&se=15&t=1,,,,,,,
ポリープ,L,3,ハイドラ,62,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png,スキュアー / スタンピード / チャージ / ベノムスティング / ラーヴァフロウ,ディレイオーダー / ミラージュ / リフレクション / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=139&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=171&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=203&se=15&t=1,,,,,,,,
ポリープ,L,3,ペリ,59,原,https://eldersign.jp/img/mi/g/f0/042_peri_0g7.png,アイギスシールド / アイスランス / コールドボルト / ペイルムーン / 水流,コールドアシスト / 防火布,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=139&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=235&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=331&se=15&t=1,,,,,,,,
ポリープ,L,1,アンクー,48,原,https://eldersign.jp/img/mi/g/f0/044_ankou_0g4.png,スキュアー / ダブルアタック / パンデミック / ベノムスクラッチ,ディレイオーダー / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=203&se=15&t=1,,,,,,,,,,
ポリープ,L,2,ダークヤング,33,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,ガッシマ / チャージ / テラーコール / トライペック / 踏みつけ,ディレイオーダー / 命中ブースト / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=267&se=15&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=299&se=15&t=1,,,,,,,,,
ポリープ,L,1,アトラク＝ナクア,53,原,https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g4.png,イーヴルフルート / ゴッサマーチェイン / セメタリーゲート / 闇の刻印 / 闇の楔,ディレイオーダー / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=267&se=15&t=1,,,,,,,,,,
ポリープ,L,1,ビヤーキーヒヤデス,50,原,https://eldersign.jp/img/mi/s/f0/036_byakhee_0g4.png,スカラド / ダークボルト / ヒヤデスウィンド / フサリア / 闇の刻印,心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=267&se=15&t=1,,,,,,,,,,
