player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
ゆき,C,11,雪乃,50,亜1,https://eldersign.jp/img/mi/g/f0/020_snow_1g7.png,ヒヤデスウィンド / ファイアランス / フラッシュファイア / レーヴァテイン / 炎の刻印,フレイムアシスト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=9&t=1
ゆき,C,11,深雪,40,亜2,https://eldersign.jp/img/mi/g/f0/020_snow_2g4.png,ヒヤデスウィンド / ファイアランス / フサリア / ブラッドムーン / リヴァイヴ / 炎の刻印,フレイムアシスト / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=9&t=1
ゆき,C,10,瑞希,43,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g4.png,アイスランス / フラッシュフラッド / フラッド / 氷の楔,コールドアシスト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=9&t=1,
ゆき,C,11,凪,51,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,エルフショット / キャンセレイション / テンペスト / フェアリーエイド / 炎の楔,レジストバインド / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=2&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=34&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=67&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=68&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=69&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=71&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=74&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=9&t=1
ゆき,C,1,美希,34,亜2,https://eldersign.jp/img/mi/g/f0/024_seiren_2g4.png,アウェイクニング / ヒーリング / フォトケミカルスモッグ / 炎の楔,クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=73&se=9&t=1,,,,,,,,,,
白,L,9,アークディスプレイサー,31,原,https://eldersign.jp/img/mi/g/f0/057_arch-displacers_0g1.png,テラーコール / ベノムスクラッチ / ペトロガス / ホロウワールド,クィックオーダー / ハートオブマーブル / リジェネレイト / リフレクション / レジストシック / 予習復習 / 地味づくり,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=9&t=1,,
白,L,8,ダークヤング,27,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,ガッシマ / チャージ / ヒカップ / ベノムスクラッチ / ペトロガス,カウンター / ハートオブマーブル / ミラージュ / リジェネレイト / リフレクション / レジストスリープ / 予習復習,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=9&t=1,,,
白,L,9,サキュバス,33,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png,アウェイクニング / エルフショット / テンプテイション / ヒーリング / 悪魔のトリル,ハートオブウィンド / ミラージュ / リフレクション / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=9&t=1,,
白,L,7,エアリエル,30,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ウィンドボルト / ストームワーニング / セメタリーゲート / テンペスト,HPブースト / クィックオーダー / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=9&t=1,,,,
白,L,2,ワイバーン (1),48,亜1,https://eldersign.jp/img/mi/g/f0/029_wyvern_1g4.png,スパイクテイル / ダブルアタック / チャージ / ベノムスティング / ランドスライド,クィックオーダー / 地味づくり / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=9&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=9&t=1,,,,,,,,,
