player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
oui,H,2,ティンダロスハウンド,80,亜1,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_1g1.png,スキュアー / フェイズアウト / 光のベール,守りのミンネ / 防御ブースト,A-H,C-H,,,,,,,,,
oui,H,2,ドール,81,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g1.png,アースクェイク / ダルバドーハ / ユロール,リジェネレイト,A-H,C-H,,,,,,,,,
oui,H,2,オールドワン,70,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g7.png,セメタリーゲート / ピース / ミラーズ / ユロール,防寒布 / 防火布,A-H,C-H,,,,,,,,,
oui,H,2,ハンティングホラー,70,原,https://eldersign.jp/img/mi/g/f1/100_hunting-horror_0g4.png,アンブッシュ / セメタリーゲート / テンペスト,HPブースト / クィックオーダー,A-H,C-H,,,,,,,,,
oui,H,6,ティターニア (1),69,原,https://eldersign.jp/img/mi/g/f1/106_titania_0g4.png,エンジェルダスト / ストーン / セメタリーゲート / ヒーリング / ホワイトインペール,心の棘 / 戦いのエール,B-H,D-H,F-H,H-J,H-K,H-L,,,,,
oui,H,9,ティターニア (2),66,原,https://eldersign.jp/img/mi/g/f1/106_titania_0g4.png,ストーン / セメタリーゲート / ヒーリング / フォトケミカルスモッグ / ホワイトインペール,リジェネレイト / 戦いのエール,B-H,D-H,E-H,F-H,G-H,H-I,H-J,H-K,H-L,,
oui,H,1,ティターニア (3),70,原,https://eldersign.jp/img/mi/g/f1/106_titania_0g4.png,フォグ / ホワイトインペール,戦いのエール,E-H,,,,,,,,,,
oui,H,2,ティターニア (4),63,原,https://eldersign.jp/img/mi/g/f1/106_titania_0g4.png,ストーン / セメタリーゲート / ヒーリング / ホワイトインペール / 悪魔のトリル,心の棘,G-H,H-I,,,,,,,,,
oui,H,9,エアリエル,68,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,セメタリーゲート / テンペスト / フェアリーエイド / リヴァイヴ / 悪魔のトリル,ローズイズレッド / 心の壁,B-H,D-H,E-H,F-H,G-H,H-I,H-J,H-K,H-L,,
oui,H,9,バンシー,66,亜1,https://eldersign.jp/img/mi/g/f0/097_banshee_1g7.png,セメタリーゲート / ヒーリング / フェイト / ペイルムーン / 悪魔のトリル,守りのミンネ,B-H,D-H,E-H,F-H,G-H,H-I,H-J,H-K,H-L,,
ゆき,C,11,深雪,59,亜1,https://eldersign.jp/img/mi/g/f0/020_snow_1g7.png,パンデミック / ヒヤデスウィンド / フサリア / レーヴァテイン / 炎の刻印,フレイムアシスト / ミラージュ,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
ゆき,C,11,雪乃,53,亜2,https://eldersign.jp/img/mi/g/f0/020_snow_2g7.png,フサリア / ブラッドムーン / リヴァイヴ / レーヴァテイン / 炎の刻印,フレイムアシスト / 敏捷ブースト,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
ゆき,C,11,バンシー,45,亜2,https://eldersign.jp/img/mi/g/f0/097_banshee_2g7.png,アイスショック / キャンセレイション / シュリンク / ヒヤデスウィンド / ブラッドムーン,クィックオーダー / 地味づくり,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
ゆき,C,11,桃香,48,亜1,https://eldersign.jp/img/mi/p/f0/039_ariel_1g4.png,エルフショット / キャンセレイション / ステイシス / フェアリーエイド / 炎の楔,クィックオーダー / 地味づくり,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
☆新九郎☆,I,5,ダークヤング (1),57,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,インクリーズ / ガッシマ / ダブルアタック / チャージ / ニグラーヌ,カウンター / セントリー,A-I,B-I,D-I,G-I,I-K,,,,,,
☆新九郎☆,I,6,ダークヤング (2),51,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png,インクリーズ / ガッシマ / チャージ / ニグラーヌ / フェアリーベイン,ミラージュ / 命中ブースト,A-I,B-I,D-I,G-I,I-K,I-L,,,,,
☆新九郎☆,I,1,ダークヤング (3),56,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,インクリーズ / ガッシマ / チャージ / ニグラーヌ,カウンター / セントリー,I-L,,,,,,,,,,
