player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
ポリープ,L,1,シムルグアウターキラー,25,原,https://eldersign.jp/img/mi/g/f0/046_simorgh_0g1.png,アウターキラー / チャージ / バードサンクチュアリ / 火葬,守りのミンネ / 戦いのエール,A-L,,,,,,,,,,
ポリープ,L,2,ハイドラ,44,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g7.png,アースクェイク / スキュアー / スタンピード / ベノムスティング,ビーストクッキー / 守りのミンネ / 戦いのエール,A-L,D-L,,,,,,,,,
ポリープ,L,3,ウルタールの猫,45,原,https://eldersign.jp/img/mi/s/f0/065_cats-of-ulthar_0g4.png,カラカス / フサリア / フライト / 光の楔 / 月光浴,ミラージュ / 戦いのエール / 防火布,A-L,G-L,K-L,,,,,,,,
ポリープ,L,1,クン・アヌン,46,亜1,https://eldersign.jp/img/mi/g/f0/026_cwn-annwn_1g4.png,カラカス / クルセイド / ファイアランス / 光のベール,防寒布,A-L,,,,,,,,,,
ポリープ,L,3,ワイバーン,61,亜2,https://eldersign.jp/img/mi/g/f0/029_wyvern_2g4.png,スキュアー / チャージ / ベノムスクラッチ / ベノムスティング / 光の刻印,ハートオブフレイム / ミラージュ / 守りのミンネ / 戦いのエール,B-L,G-L,K-L,,,,,,,,
ポリープ,L,2,グレムリン,70,亜1,https://eldersign.jp/img/mi/g/f0/021_gremlin_1g7.png,ウィンドボルト / 光のベール / 光の楔 / 風葬,守りのミンネ / 戦いのエール,B-L,F-L,,,,,,,,,
ポリープ,L,1,ペリ,38,亜2,https://eldersign.jp/img/mi/p/f0/042_peri_2g4.png,アイギスシールド / アイスランス / ペイルムーン / レーヴァテイン,コールドアシスト,B-L,,,,,,,,,,
ポリープ,L,3,ルサルカ,48,亜2,https://eldersign.jp/img/mi/p/f0/041_rusalka_2g4.png,ヒヤデスウィンド / ヒートウェーブ / フサリア / フラッド,ハートオブウィンド / フレイムアシスト / ミラージュ / 魔力ブースト,B-L,G-L,I-L,,,,,,,,
ポリープ,L,6,ドール,70,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / ウォークライ / カロウシブスピット / スキュアー / チャージ,命中ブースト / 守りのミンネ / 戦いのエール,C-L,E-L,F-L,H-L,I-L,J-L,,,,,
ポリープ,L,4,ワンプクリアランス,48,亜1,https://eldersign.jp/img/mi/g/f0/033_wamp_1g7.png,クリアランス / セメタリーゲート / チャージ / ヒカップ,守りのミンネ / 戦いのエール,C-L,D-L,H-L,J-L,,,,,,,
ポリープ,L,3,F.S.M.,43,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,アゼランザ / ヒーリング / フサリア / 光のベール,クィックオーダー / 命中ブースト / 守りのミンネ,C-L,D-L,J-L,,,,,,,,
ポリープ,L,5,オールドワン,56,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g7.png,ヒーリング / ミラーズ / ユロール / 悪魔のトリル,ディレイオーダー / ハートオブウィンド / 守りのミンネ,C-L,D-L,E-L,H-L,J-L,,,,,,
ポリープ,L,1,ダークヤング,35,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,ガッシマ / チャージ / 踏みつけ,守りのミンネ / 戦いのエール,E-L,,,,,,,,,,
ポリープ,L,1,スターヴァンパイア,37,亜2,https://eldersign.jp/img/mi/p/f0/052_star-vampire_2g1.png,アンガドーリエラ / アンブッシュ / セメタリーゲート / 光のベール,HPブースト / クィックオーダー,E-L,,,,,,,,,,
ポリープ,L,3,セイレン,61,亜2,https://eldersign.jp/img/mi/g/f0/024_seiren_2g4.png,アウェイクニング / エルフショット / テンプテイション / ヒーリング / 光のベール,クィックオーダー / ミラージュ / 命中ブースト / 守りのミンネ,F-L,H-L,K-L,,,,,,,,
ポリープ,L,2,エアリエル,47,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ウィンドボルト / テンペスト / フサリア / ブラッドスティール,ハートオブウィンド / 命中ブースト / 戦いのエール,F-L,I-L,,,,,,,,,
ポリープ,L,3,ブラスドラゴン,24,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png,アイスブランド / スタンピード / チャージ / ヴェンデッタ / 超低周波,エンジェリックウィング / コールドアシスト / ディレイオーダー / 守りのミンネ / 戦いのエール,G-L,I-L,K-L,,,,,,,,
けけけけ,F,1,ゴブリンキング (1),25,原,https://eldersign.jp/img/mi/g/f0/084_goblin-king_0g4.png,ストーンレイン,エンジェリックウィング / リフレクション,B-F,,,,,,,,,,
けけけけ,F,10,ゴブリンキング (2),77,亜1,https://eldersign.jp/img/mi/p/f0/084_goblin-king_1g7.png,ストーン / ストーンレイン / ペイルムーン,戦いのエール / 攻撃ブースト,A-F,C-F,D-F,E-F,F-G,F-H,F-I,F-J,F-K,F-L,
けけけけ,F,10,ペリ,77,亜2,https://eldersign.jp/img/mi/p/f0/042_peri_2g7.png,アウェイクニング / セメタリーゲート / レーヴァテイン / 風葬,ミラージュ,A-F,C-F,D-F,E-F,F-G,F-H,F-I,F-J,F-K,F-L,
けけけけ,F,10,フラーユ,70,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g4.png,フェアリーエイド / ペイルムーン / 桜花泡影,心の棘 / 魔力ブースト,A-F,C-F,D-F,E-F,F-G,F-H,F-I,F-J,F-K,F-L,
けけけけ,F,10,ルサルカ,56,亜2,https://eldersign.jp/img/mi/p/f0/041_rusalka_2g4.png,ウィンターブラスト / ペイルムーン,エンジェリックウィング / コールドバリア,A-F,C-F,D-F,E-F,F-G,F-H,F-I,F-J,F-K,F-L,
けけけけ,F,1,ユニコーン,20,原,https://eldersign.jp/img/mi/b/f0/011_unicorn_0g7.png,シールド / ヒーリング,ローズイズレッド / ヴァイオレッツブルー,B-F,,,,,,,,,,
ねむ,I,8,アネモネ,41,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ウィンドボルト / エルフショット / テンペスト / 光のベール,カウンター / リフレクション,A-I,B-I,C-I,E-I,F-I,H-I,I-K,I-L,,,
ねむ,I,6,ネケチ,50,亜2,https://eldersign.jp/img/mi/s/f0/008_caitsith_2g4.png,エルフショット / ヒーリング / ファストブレード / ラピッドスタブ / 光のベール,戦いのエール,A-I,B-I,E-I,H-I,I-K,I-L,,,,,
ねむ,I,6,雪花,52,亜1,https://eldersign.jp/img/mi/g/f0/020_snow_1g4.png,ウィンドボルト / エルフショット / スノウストーム / スリートストーム,コールドアシスト,A-I,B-I,E-I,H-I,I-K,I-L,,,,,
ねむ,I,6,ルサルカ,21,亜2,https://eldersign.jp/img/mi/p/f0/041_rusalka_2g4.png,コールドボルト / セメタリーゲート / フサリア / フラッド,コールドアシスト,A-I,B-I,E-I,H-I,I-K,I-L,,,,,
ねむ,I,4,ももこ (1),56,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット / スキュアー / チャージ,リフレクション / 戦いのエール / 防御ブースト,C-I,D-I,F-I,G-I,,,,,,,
ねむ,I,1,ももこ (2),54,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,カロウシブスピット / チャージ / ハードブロウ / ベノムスクラッチ,戦いのエール / 防御ブースト,I-J,,,,,,,,,,
ねむ,I,5,アークディスプレイサー,44,原,https://eldersign.jp/img/mi/g/f0/057_arch-displacers_0g4.png,アンブッシュ / スキュアー / チャージ / ホロウワールド,リジェネレイト,C-I,D-I,F-I,G-I,I-J,,,,,,
ねむ,I,3,ヴァルキュリア (1),32,原,https://eldersign.jp/img/mi/s/f0/035_night-gaunt_0g7.png,エルフショット / フォトケミカルスモッグ / ホロウワールド / ミラーズ / ユロール,心の棘,C-I,D-I,G-I,,,,,,,,
ねむ,I,1,ヴァルキュリア (2),28,原,https://eldersign.jp/img/mi/s/f0/035_night-gaunt_0g7.png,エルフショット / ダークボルト / フォトケミカルスモッグ / ホロウワールド,心の棘,I-J,,,,,,,,,,
ねむ,I,4,さきいか,53,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png,エルフショット / セメタリーゲート / ダークボルト / ハスタリーザ,心の棘,D-I,F-I,G-I,I-J,,,,,,,
シアン,B,11,うねうね,50,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png,くすぐり / エイミング / ガッシマ / チャージ / 超低周波,守りのミンネ / 攻撃ブースト,A-B,B-C,B-D,B-E,B-F,B-G,B-H,B-I,B-J,B-K,B-L
シアン,B,11,ワイバーン,50,亜1,https://eldersign.jp/img/mi/g/f0/029_wyvern_1g4.png,イートアライブ / チャージ / ハードブロウ / ベノムスティング / 光の刻印,守りのミンネ / 戦いのエール,A-B,B-C,B-D,B-E,B-F,B-G,B-H,B-I,B-J,B-K,B-L
シアン,B,11,フラーユ,43,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,コールドボルト / ヒーリング / 春の雨,エンジェリックウィング,A-B,B-C,B-D,B-E,B-F,B-G,B-H,B-I,B-J,B-K,B-L
シアン,B,11,スノウ,50,亜2,https://eldersign.jp/img/mi/g/f0/020_snow_2g4.png,アイスボール / スノウストーム / ファイアボール / 水流 / 氷の花,フレイムバリア,A-B,B-C,B-D,B-E,B-F,B-G,B-H,B-I,B-J,B-K,B-L
シュトラッサー,C,11,ルサルカ,54,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png,フラッド / メイルストロム,リジェネレイト / 守りのミンネ,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
シュトラッサー,C,11,エアリエル,55,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ストームワーニング / テンペスト,リジェネレイト / 防御ブースト,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
シュトラッサー,C,11,ドール (1),49,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット / ダルバドーハ,セントリー / 防御ブースト,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
シュトラッサー,C,11,ドール (2),46,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット,ミラージュ / リジェネレイト,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
