player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
Doll,F,11,ダークヤング,70,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,ウォークライ / ガッシマ / スキュアー / チャージ / ベノムスクラッチ,守りのミンネ / 戦いのエール,A-F,B-F,C-F,D-F,E-F,F-G,F-H,F-I,F-J,F-K,F-L
Doll,F,11,ドール,84,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g1.png,ウォークライ / スキュアー / ディスペル / トライペック / ブラッドセイバー,守りのミンネ / 戦いのエール,A-F,B-F,C-F,D-F,E-F,F-G,F-H,F-I,F-J,F-K,F-L
Doll,F,6,ハンティングホラー,70,原,https://eldersign.jp/img/mi/g/f1/100_hunting-horror_0g7.png,ウラザイス / カラカス / ミラーズ / ユロール / 光のベール,クィックオーダー / 防御ブースト,A-F,C-F,E-F,F-G,F-I,F-L,,,,,
Doll,F,6,スターヴァンパイア,70,原,https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g7.png,アンガドーリエラ / ユロール / 光のベール / 光の楔 / 風葬,クィックオーダー / 防御ブースト,A-F,B-F,D-F,F-H,F-J,F-K,,,,,
Doll,F,10,アークディスプレイサー,81,亜2,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g1.png,アンブッシュ / スリープクラウド / フォトケミカルスモッグ / ホロウワールド / 光のベール,クィックオーダー,B-F,C-F,D-F,E-F,F-G,F-H,F-I,F-J,F-K,F-L,
つくよみ,J,10,ティンダロスハウンド,70,原,https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g4.png,イズルハーダ / ダブルアタック / チャージ / フェイズアウト / ルルハラント,クィックオーダー / 守りのミンネ / 戦いのエール / 攻撃ブースト / 防御ブースト,A-J,B-J,C-J,D-J,E-J,G-J,H-J,I-J,J-K,J-L,
つくよみ,J,10,ワンプ,70,亜2,https://eldersign.jp/img/mi/g/f0/033_wamp_2g7.png,クリアランス / ステンチ / セメタリーゲート / ダブルアタック / ベノムスクラッチ,エンジェリックウィング / クィックオーダー / ミラージュ / 命中ブースト / 戦いのエール,A-J,B-J,C-J,D-J,E-J,G-J,H-J,I-J,J-K,J-L,
つくよみ,J,10,ハンティングホラー,70,原,https://eldersign.jp/img/mi/g/f1/100_hunting-horror_0g4.png,ウラザイス / ミラーズ / ユロール / 光の楔 / 風葬,クィックオーダー / ハートオブウィンド / ミラージュ / 命中ブースト / 防御ブースト / 魔力ブースト,A-J,B-J,C-J,D-J,E-J,G-J,H-J,I-J,J-K,J-L,
つくよみ,J,10,F.S.M.,55,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png,アゼランザ / アンブッシュ / ハスタリーザ / ヒーリング / 光のベール,クィックオーダー / リジェネレイト / 命中ブースト / 防御ブースト / 魔力ブースト,A-J,B-J,C-J,D-J,E-J,G-J,H-J,I-J,J-K,J-L,
つくよみ,J,1,ヴァルキュリア,51,原,https://eldersign.jp/img/mi/g/f0/099_valkyyrja_0g7.png,エインヘリヤル / ソニックブーム / チャージ,レジストペトリ / 夏の思い出,F-J,,,,,,,,,,
つくよみ,J,1,ペリ,22,亜2,https://eldersign.jp/img/mi/p/f0/042_peri_2g4.png,クルセイド / パイロクラズム / レーヴァテイン,ハートオブフレイム,F-J,,,,,,,,,,
