player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
トシ,D,10,ドラケイ,51,亜2,https://eldersign.jp/img/mi/g/f0/092_dracae_2g4.png,アウェイクニング / セメタリーゲート / バブルマトリクス / 悪魔のトリル / 早瀬,ハートオブウィンド / ミラージュ,A-D,B-D,C-D,D-E,D-F,D-G,D-H,D-I,D-J,D-K,
トシ,D,10,ヴァルキュリア,50,原,https://eldersign.jp/img/mi/g/f0/099_valkyyrja_0g4.png,アイギスシールド / チャージ / フェアリーベイン / ヴァルキリージャベリン,戦いのエール / 攻撃ブースト,A-D,B-D,C-D,D-E,D-F,D-G,D-H,D-I,D-J,D-K,
トシ,D,10,エアリエル（P餌用）,48,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,コールドボルト / セメタリーゲート / テンペスト / フェアリーエイド,ハートオブフレイム,A-D,B-D,C-D,D-E,D-F,D-G,D-H,D-I,D-J,D-K,
トシ,D,10,バンシー,48,亜1,https://eldersign.jp/img/mi/g/f0/097_banshee_1g7.png,セメタリーゲート / フェイト / ブラッドスティール / ペイルムーン,ハートオブマーブル / リジェネレイト,A-D,B-D,C-D,D-E,D-F,D-G,D-H,D-I,D-J,D-K,
トシ,D,1,ドール,51,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png,アースクェイク / カロウシブスピット / ガッシマ,HPブースト,D-L,,,,,,,,,,
トシ,D,1,マメゾウ,55,原,https://eldersign.jp/img/mi/g/f0/090_hati_0g7.png,アウターベイン / スパイクテイル / ダブルアタック / ベノムスティング,エンジェリックウィング / 敏捷ブースト,D-L,,,,,,,,,,
トシ,D,1,ハンティングホラー (1),30,原,https://eldersign.jp/img/mi/g/f1/100_hunting-horror_0g4.png,ウラザイス / ガティス / ビシージ / フォトケミカルスモッグ / ワインクラウド,心の壁 / 魔力ブースト,D-L,,,,,,,,,,
トシ,D,1,ハンティングホラー (2),48,原,https://eldersign.jp/img/mi/g/f1/100_hunting-horror_0g4.png,ウラザイス / ガティス / ジャベリン / フォトケミカルスモッグ / ワインクラウド,魔力ブースト,D-L,,,,,,,,,,
Vince,G,11,ジャバウォック,70,亜2,https://eldersign.jp/img/mi/g/f0/017_jabberwock_2g7.png,ウォークライ / ジャバー / チャージ / ハードブロウ / 火葬,HPブースト / リフレクション / 命中ブースト / 守りのミンネ / 攻撃ブースト / 防火布,A-G,B-G,C-G,D-G,E-G,F-G,G-H,G-I,G-J,G-K,G-L
Vince,G,9,アルルーナ,39,原,https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png,エンジェルダスト / コールドボルト / トランキリティ / ヒーリング / ラストシュリーク,HPブースト / ディレイオーダー / レジストポイズン / 守りのミンネ / 心の棘 / 防火布 / 魔力ブースト,A-G,B-G,C-G,D-G,E-G,F-G,G-H,G-I,G-K,,
Vince,G,9,エアリエル,70,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,エルフショット / ストームワーニング / テラーコール / テンペスト / フェアリーエイド,リフレクション / 守りのミンネ / 防御ブースト / 魔力ブースト,A-G,C-G,E-G,F-G,G-H,G-I,G-J,G-K,G-L,,
Vince,G,11,ドール,69,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g7.png,アースクェイク / インクリーズ / カロウシブスピット / ダルバドーハ / チャージ,フレイムアシスト / フレイムバリア / リフレクション / 命中ブースト / 攻撃ブースト,A-G,B-G,C-G,D-G,E-G,F-G,G-H,G-I,G-J,G-K,G-L
Vince,G,1,サキュバスバッファー,33,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png,スタンダールシンドローム / チャフ / ポイズンクラウド,HPブースト / クィックオーダー,B-G,,,,,,,,,,
Vince,G,1,F.S.M.,27,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png,アゼランザ / ハスタリーザ,HPブースト / クィックオーダー,D-G,,,,,,,,,,
Vince,G,1,ペリ,60,原,https://eldersign.jp/img/mi/g/f0/042_peri_0g4.png,パイロクラズム / ムーランルージュ / レーヴァテイン / 火葬,HPブースト / 防火布,G-J,,,,,,,,,,
Vince,G,1,ハイドラ,42,亜2,https://eldersign.jp/img/mi/p/f0/048_hydra_2g1.png,誘い受け,リフレクション,G-L,,,,,,,,,,
つくよみ,F,11,ティンダロスハウンド,66,原,https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g4.png,イズルハーダ / ダブルアタック / チャージ / フェイズアウト / ルルハラント,守りのミンネ / 戦いのエール,A-F,B-F,C-F,D-F,E-F,F-G,F-H,F-I,F-J,F-K,F-L
つくよみ,F,11,ワンプ,48,亜2,https://eldersign.jp/img/mi/g/f0/033_wamp_2g7.png,クリアランス / ステンチ / セメタリーゲート / ダブルアタック / ベノムスクラッチ,HPブースト / エンジェリックウィング / フレイムバリア / 地味づくり / 戦いのエール / 攻撃ブースト,A-F,B-F,C-F,D-F,E-F,F-G,F-H,F-I,F-J,F-K,F-L
つくよみ,F,11,ハンティングホラー,42,原,https://eldersign.jp/img/mi/g/f1/100_hunting-horror_0g4.png,ウラザイス / セメタリーゲート / ヒーリング / 光の楔 / 風葬,防御ブースト / 魔力ブースト,A-F,B-F,C-F,D-F,E-F,F-G,F-H,F-I,F-J,F-K,F-L
つくよみ,F,11,オールドワン,57,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png,セメタリーゲート / ヒーリング / ファイアボール / ミラーズ / ユロール,心の壁 / 魔力ブースト,A-F,B-F,C-F,D-F,E-F,F-G,F-H,F-I,F-J,F-K,F-L
おさー,I,11,ハイドラ,54,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png,のしかかり / ソニックブーム / チャージ / ハードブロウ / ラーヴァフロウ,守りのミンネ,A-I,B-I,C-I,D-I,E-I,F-I,G-I,H-I,I-J,I-K,I-L
おさー,I,11,ワイバーン,42,亜1,https://eldersign.jp/img/mi/g/f0/029_wyvern_1g7.png,エイミング / チャージ / ハードブロウ / ベノムスティング / 光の刻印,守りのミンネ,A-I,B-I,C-I,D-I,E-I,F-I,G-I,H-I,I-J,I-K,I-L
おさー,I,6,ナイトもそう思います (1),62,原,https://eldersign.jp/img/mi/g/f0/035_night-gaunt_0g7.png,インクリーズ / イーヴルフルート / エルフショット / キャンセレイション / ヒーリング,心の棘,A-I,B-I,D-I,E-I,G-I,I-K,,,,,
おさー,I,5,ナイトもそう思います (2),61,原,https://eldersign.jp/img/mi/g/f0/035_night-gaunt_0g7.png,インクリーズ / イーヴルフルート / エルフショット / キャンセレイション / ヒーリング,心の棘,C-I,F-I,H-I,I-J,I-L,,,,,,
おさー,I,11,シルバードラゴン,53,原,https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g4.png,フサリア / フラッシュファイア / リヴァイヴ / 炎の刻印 / 狐火,フレイムアシスト,A-I,B-I,C-I,D-I,E-I,F-I,G-I,H-I,I-J,I-K,I-L
ミー,B,11,ティターニア,34,亜1,https://eldersign.jp/img/mi/p/f1/106_titania_1g4.png,アウェイクニング / サンクンシティ / セメタリーゲート / ネクター / ホワイトインペール,レジストバインド,A-B,B-C,B-D,B-E,B-F,B-G,B-H,B-I,B-J,B-K,B-L
ミー,B,11,深遠なるリース,51,亜2,https://eldersign.jp/img/mi/g/f1/105_plant-rhys-dwfn_2g7.png,オプティカルハーブ / ストーン / ネクター / ペイルムーン / 悪魔のトリル,リジェネレイト,A-B,B-C,B-D,B-E,B-F,B-G,B-H,B-I,B-J,B-K,B-L
ミー,B,11,エアリエル,51,亜2,https://eldersign.jp/img/mi/p/f0/039_ariel_2g4.png,テンペスト / ヒーリング / ファイアランス / フサリア / ルビーレイン,命中ブースト,A-B,B-C,B-D,B-E,B-F,B-G,B-H,B-I,B-J,B-K,B-L
ミー,B,11,バンシー,47,亜2,https://eldersign.jp/img/mi/g/f0/097_banshee_2g4.png,エーテルクラウド / セメタリーゲート / ヒヤデスウィンド / フェイト / フューネラルマーチ,魔力ブースト,A-B,B-C,B-D,B-E,B-F,B-G,B-H,B-I,B-J,B-K,B-L
ルイン,L,11,パズズ (1),40,原,https://eldersign.jp/img/mi/g/f0/045_pazuzu_0g4.png,ダブルアタック / デルタスラッシュ / パリィ / ファストブレード / 超低周波,ミラージュ / リフレクション,A-L,B-L,C-L,D-L,E-L,F-L,G-L,H-L,I-L,J-L,K-L
ルイン,L,11,パズズ (2),38,亜1,https://eldersign.jp/img/mi/p/f0/045_pazuzu_1g4.png,デルタスラッシュ / パリィ / ベノムスティング / ランドスライド,リフレクション / 敏捷ブースト,A-L,B-L,C-L,D-L,E-L,F-L,G-L,H-L,I-L,J-L,K-L
ルイン,L,11,お雛,34,亜2,https://eldersign.jp/img/mi/g/f0/098_ubume_2g7.png,アフェクション / イーヴルフルート / バードサンクチュアリ / ヒーリング / 燐火,リジェネレイト,A-L,B-L,C-L,D-L,E-L,F-L,G-L,H-L,I-L,J-L,K-L
ルイン,L,11,シィラ,55,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png,アイスランス / コールドボルト / スノウストーム / フラッド / 悪魔のトリル,ハートオブオーシャン / リジェネレイト,A-L,B-L,C-L,D-L,E-L,F-L,G-L,H-L,I-L,J-L,K-L
赤い酒,A,11,シルバードラゴン,54,原,https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g7.png,アイスブレス / グリムシャドウ / デルタスラッシュ / ブリザード / ローカストスウォーム,命中ブースト / 守りのミンネ,A-B,A-C,A-D,A-E,A-F,A-G,A-H,A-I,A-J,A-K,A-L
赤い酒,A,11,パズズ,59,亜2,https://eldersign.jp/img/mi/p/f0/045_pazuzu_2g4.png,デルタスラッシュ / ドラゴニックロア / ハイドアウト / ローカストスウォーム / 光の楔,ミラージュ / リジェネレイト,A-B,A-C,A-D,A-E,A-F,A-G,A-H,A-I,A-J,A-K,A-L
赤い酒,A,11,スキュラ,57,亜2,https://eldersign.jp/img/mi/g/f0/023_scylla_2g4.png,アイスランス / バインドグラスプ / ベノムスティング / 光のベール,リフレクション / 魔力ブースト,A-B,A-C,A-D,A-E,A-F,A-G,A-H,A-I,A-J,A-K,A-L
赤い酒,A,11,フラーユ,48,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,ジャベリン / スリートストーム / ハイドアウト / 春の雨 / 桜花泡影,敏捷ブースト / 防御ブースト,A-B,A-C,A-D,A-E,A-F,A-G,A-H,A-I,A-J,A-K,A-L
dq,E,11,ブレイバーン,59,亜2,https://eldersign.jp/img/mi/g/f0/029_wyvern_2g4.png,ウォークライ / スパイクテイル / ダブルアタック / ベノムスティング / 光の刻印,守りのミンネ / 防御ブースト,A-E,B-E,C-E,D-E,E-F,E-G,E-H,E-I,E-J,E-K,E-L
dq,E,11,グレイバーン,64,亜1,https://eldersign.jp/img/mi/g/f0/029_wyvern_1g4.png,スパイクテイル / ダブルアタック / チャージ / ベノムスティング / 光の刻印,戦いのエール,A-E,B-E,C-E,D-E,E-F,E-G,E-H,E-I,E-J,E-K,E-L
dq,E,11,ベルナ10,50,亜1,https://eldersign.jp/img/mi/s/f0/009_fairy-dragon_1g1.png,アイスボール / ウィンドボルト / リヴァイヴ / 光のベール / 水流,,A-E,B-E,C-E,D-E,E-F,E-G,E-H,E-I,E-J,E-K,E-L
dq,E,11,アリス,59,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ウィンドボルト / テンペスト / ヒーリング / フェアリーエイド,クィックオーダー,A-E,B-E,C-E,D-E,E-F,E-G,E-H,E-I,E-J,E-K,E-L
緋月,C,7,ドーノレ,56,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット / ダブルアタック / チャージ,ハートオブオーシャン / リジェネレイト,A-C,B-C,C-D,C-E,C-F,C-H,C-J,,,,
緋月,C,11,ψドール,60,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g7.png,アースクェイク / カロウシブスピット / ガッシマ / スキュアー / 光の刻印,リジェネレイト / ローズイズレッド,A-C,B-C,C-D,C-E,C-F,C-G,C-H,C-I,C-J,C-K,C-L
